"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.141277121E0,-3.128114319E1,-7.587524414E0,-3.059789658E0
3.143291532E0,-3.248063660E1,-8.320150375E0,-2.075772762E0
3.145305865E0,-3.303369904E1,-8.868422508E0,-1.558625340E0
3.147320128E0,-3.406081009E1,-1.014692593E1,-4.525041282E-1
3.149334328E0,-3.453995132E1,-1.082927322E1,1.436520964E-1
3.151366851E0,-3.585197449E1,-1.222030449E1,1.352723956E0
3.153398532E0,-3.623504639E1,-1.353472137E1,2.501940727E0
3.155429401E0,-3.679050064E1,-1.483267784E1,3.466804028E0
3.157459567E0,-3.696288300E1,-1.625483322E1,4.134786129E0
3.159489047E0,-3.690302658E1,-1.703773689E1,4.326322556E0
3.161517970E0,-3.638348770E1,-1.876635170E1,4.412513733E0
3.163546340E0,-3.534679794E1,-2.087324905E1,4.201824188E0
3.165574161E0,-3.463571930E1,-2.212302208E1,4.027047157E0
3.167601471E0,-3.271047974E1,-2.479285622E1,3.493140221E0
3.169628337E0,-3.022051239E1,-2.761083221E1,2.952050686E0
3.171655237E0,-2.873850060E1,-2.906171799E1,2.717418909E0
3.173682137E0,-2.526690865E1,-3.197306824E1,2.391807556E0
3.175709003E0,-2.112463951E1,-3.478176498E1,2.267308950E0
3.177735869E0,-1.879986954E1,-3.614885330E1,2.267308950E0
3.179762635E0,-1.355626965E1,-3.881120682E1,2.384624958E0
3.181789401E0,-7.513304234E0,-4.110964203E1,2.760514498E0
3.183816167E0,-5.171475410E-1,-4.303697205E1,3.380612850E0
3.185872267E0,7.407959461E0,-4.412633514E1,4.240131378E0
3.187928433E0,1.623089218E1,-4.398507690E1,5.420772076E0
3.189984566E0,2.093310356E1,-4.335061264E1,6.146214962E0
3.192040699E0,3.090046501E1,-4.092768097E1,7.882011414E0
3.194096865E0,4.132751083E1,-3.696767044E1,1.000088024E1
3.196152998E0,4.656632614E1,-3.445854950E1,1.109024143E1
3.198209098E0,5.631341934E1,-2.872174072E1,1.292420006E1
3.200265198E0,6.617064667E1,-2.215893555E1,1.410454178E1
3.202321331E0,7.410054016E1,-1.868494797E1,1.522532749E1
3.204377431E0,7.736623383E1,-7.834127426E0,1.656847382E1
3.206433531E0,7.791210938E1,-4.189853191E0,1.748545265E1
3.208489697E0,7.832391357E1,2.789244890E0,2.004006767E1
3.210545897E0,7.839095306E1,6.064812183E0,2.148616409E1
3.212589263E0,7.844123077E1,1.190187550E1,2.444300461E1
3.214632629E0,7.845320129E1,1.637693787E1,2.745520782E1
3.216676029E0,7.845320129E1,1.802175522E1,2.867625237E1
3.218719462E0,7.845320129E1,2.016456604E1,3.043838310E1
3.220762962E0,7.845320129E1,2.099774742E1,3.119016266E1
3.222806462E0,7.845320129E1,2.102887154E1,3.109200096E1
3.224849962E0,7.845320129E1,2.024357414E1,2.949985695E1
3.226893462E0,7.845320129E1,1.857960320E1,2.710086632E1
3.228936962E0,7.720821381E1,1.748784828E1,2.463962746E1
3.230980428E0,7.526412201E1,1.489492702E1,2.353560066E1
3.233023894E0,7.020726776E1,1.202158642E1,2.196021652E1
3.235067360E0,6.474848938E1,9.184456825E0,2.127068710E1
3.237110860E0,6.209781265E1,7.934683800E0,2.115097618E1
3.239154326E0,5.717054367E1,5.925948620E0,2.144306946E1
3.241197859E0,5.279603958E1,4.685452938E0,2.249891281E1
3.243241359E0,5.078251266E1,4.271255970E0,2.320520210E1
3.245284892E0,4.699009705E1,3.610456228E0,2.468511772E1
3.247299092E0,4.344638062E1,2.964021683E0,2.605938911E1
3.249313258E0,4.176086426E1,2.638410330E0,2.664836311E1
3.251327458E0,3.862206650E1,2.035071373E0,2.755815887E1
3.253341658E0,3.571550369E1,1.565807939E0,2.807051849E1
3.255355824E0,3.302891159E1,1.285686255E0,2.815431595E1
3.257369957E0,3.176237679E1,1.233013868E0,2.798193359E1
3.259384023E0,2.944000244E1,1.268926859E0,2.715114594E1
3.261398056E0,2.750309181E1,1.522712231E0,2.571223068E1
3.263412022E0,2.668427658E1,1.719036818E0,2.482158661E1
3.265425955E0,2.480722237E1,2.398990154E0,2.146701050E1
3.267439888E0,2.432568741E1,2.633621931E0,2.017893028E1
3.269453754E0,2.392106819E1,2.889801502E0,1.885254288E1
3.271467587E0,2.329378700E1,3.483563423E0,1.624286270E1
3.273481420E0,2.289634895E1,4.106055737E0,1.394652462E1
3.275495253E0,2.275748634E1,4.405331135E0,1.295771885E1
3.277509086E0,2.260425758E1,4.908412933E0,1.133444977E1
3.279522886E0,2.263777542E1,5.365705490E0,1.020678139E1
3.281536652E0,2.279579353E1,5.614702225E0,9.794978142E0
3.283550385E0,2.291071510E1,6.143820763E0,9.201216698E0
3.285564118E0,2.318125916E1,6.742371082E0,8.858845711E0
3.287577884E0,2.345419884E1,7.352892876E0,8.667309761E0
3.289591684E0,2.356672668E1,7.654561996E0,8.619425774E0
3.291605517E0,2.375347328E1,8.171710014E0,8.590695381E0
3.293619317E0,2.379656982E1,8.549993515E0,8.624214172E0
3.295633083E0,2.375347328E1,8.669703484E0,8.672098160E0
3.297646816E0,2.351165962E1,8.755894661E0,8.765471458E0
3.299660516E0,2.301366615E1,8.617031097E0,8.887576103E0
3.301674182E0,2.266889954E1,8.470984459E0,8.928277016E0
3.303687848E0,2.187641907E1,8.150161743E0,8.906729698E0
3.305701481E0,2.100253677E1,7.810185432E0,8.734347343E0
3.307715047E0,2.005922127E1,7.630620003E0,8.602665901E0
3.309728513E0,1.955883217E1,7.249941826E0,8.253112793E0
3.311742913E0,1.851017189E1,6.830956936E0,7.769483566E0
3.313756413E0,1.742081070E1,6.364087582E0,7.199663639E0
3.315769913E0,1.687014389E1,6.127061367E0,6.871658325E0
3.317783479E0,1.581908894E1,5.641038418E0,6.170156956E0
3.319797079E0,1.483746624E1,5.176563263E0,5.437531471E0
3.321810779E0,1.438945103E1,4.951508522E0,5.068824291E0
3.323824512E0,1.356105804E1,4.534617901E0,4.364629745E0
3.325838278E0,1.279251862E1,4.204218388E0,3.758896589E0
3.327852844E0,1.246690750E1,4.041412354E0,3.488351822E0
3.329867510E0,1.191863537E1,3.742137194E0,3.011905670E0
3.331882243E0,1.144697762E1,3.555389643E0,2.619256735E0
3.333897009E0,1.102799225E1,3.485957623E0,2.298433542E0
3.335911809E0,1.084124470E1,3.332728863E0,2.149993181E0
3.337926642E0,1.051802731E1,3.153163671E0,1.927332401E0
3.339941508E0,1.025705910E1,2.983175278E0,1.774103403E0
3.341956374E0,1.013256073E1,2.899378300E0,1.728613615E0
3.343971240E0,9.957783699E0,2.738966703E0,1.690306425E0
3.345986140E0,9.826103210E0,2.626439333E0,1.709460020E0
3.348028906E0,9.735123634E0,2.535459518E0,1.771709204E0
3.350071739E0,9.703998566E0,2.480392933E0,1.879448295E0
3.352114572E0,9.677662849E0,2.456450939E0,1.948880196E0
3.354157438E0,9.636960983E0,2.425326347E0,2.094926596E0
3.356200338E0,9.651326180E0,2.408566952E0,2.255337954E0
3.358243271E0,9.658509254E0,2.401384354E0,2.458845139E0
3.360286271E0,9.658509254E0,2.394201756E0,2.552218914E0
3.362329304E0,9.648932457E0,2.370259762E0,2.753331900E0
3.364372370E0,9.617807388E0,2.339135170E0,2.920926094E0
3.366415503E0,9.593865395E0,2.329558372E0,2.997540474E0
3.368458736E0,9.531616211E0,2.319981337E0,3.107673883E0
3.370502069E0,9.466972351E0,2.322375536E0,3.145981073E0
3.372544502E0,9.447818756E0,2.317587137E0,3.155557871E0
3.374587835E0,9.392752647E0,2.341529369E0,3.124433279E0
3.376631168E0,9.349657059E0,2.367865562E0,3.074155092E0
3.378674501E0,9.325715065E0,2.389413357E0,3.038241863E0
3.380717901E0,9.227552414E0,2.430114746E0,2.913743496E0
3.382761301E0,9.148544312E0,2.489969730E0,2.758120298E0
3.384804767E0,9.083900452E0,2.530671120E0,2.580949545E0
3.386848267E0,9.033622742E0,2.628833532E0,2.334346771E0
3.388890967E0,9.024045944E0,2.659958124E0,2.181117773E0
3.390933600E0,9.019257545E0,2.729389906E0,1.874659896E0
3.392976166E0,9.028834343E0,2.746149302E0,1.709460020E0
3.395031599E0,9.047987938E0,2.779668093E0,1.343147159E0
3.397087065E0,9.062353134E0,2.829946518E0,1.010353088E0
3.399142565E0,9.083900452E0,2.863465309E0,6.775590777E-1
3.401198065E0,9.086295128E0,2.885013103E0,5.075707436E-1
3.403253598E0,9.059958458E0,2.918531895E0,2.250549644E-1
3.405309198E0,8.966584206E0,2.925714493E0,-7.422025502E-2
3.407364764E0,8.851662636E0,2.899378300E0,-2.154781520E-1
3.409392464E0,8.777442932E0,2.844311714E0,-4.381389022E-1
3.411420130E0,8.626607895E0,2.782062292E0,-6.153098345E-1
3.413447796E0,8.418312073E0,2.715024710E0,-7.302315235E-1
3.415475462E0,8.289025307E0,2.681505919E0,-7.613561153E-1
3.417503162E0,7.968202591E0,2.595314741E0,-7.876923680E-1
3.419530862E0,7.587524414E0,2.511517525E0,-8.188169599E-1
3.421558562E0,7.372046471E0,2.454056740E0,-8.259995580E-1
3.423586262E0,6.900388718E0,2.334346771E0,-8.164227605E-1
3.425613962E0,6.421548367E0,2.205059767E0,-7.996633649E-1
3.427641628E0,6.179733753E0,2.126051188E0,-7.924807668E-1
3.430565628E0,5.473444462E0,1.865083098E0,-7.469909191E-1
3.432732407E0,5.011363506E0,1.671152830E0,-6.727706790E-1
3.434748407E0,4.788403511E0,1.572990537E0,-6.224924326E-1
3.436764407E0,4.369418144E0,1.391031146E0,-4.908113480E-1
3.438780907E0,3.936067581E0,1.170764685E0,-3.447650373E-1
3.440797240E0,3.715801001E0,1.079784989E0,-2.681505978E-1
3.442813240E0,3.270479441E0,9.241618514E-1,-1.197100878E-1
3.444829240E0,2.839523315E0,7.493851185E-1,9.576806799E-3
3.446845240E0,2.612074137E0,6.655880809E-1,5.985504389E-2
3.448861240E0,1.996764183E0,4.908113480E-1,1.268926859E-1
3.450876990E0,1.805228114E0,4.453215301E-1,1.125274822E-1
3.452892878E0,1.623268723E0,3.974374831E-1,9.337386489E-2
3.454908778E0,1.319205165E0,3.591302633E-1,2.154781483E-2
3.456924687E0,1.051054597E0,3.351882398E-1,-3.112462163E-2
3.458940603E0,8.595184088E-1,3.543418646E-1,-1.101332754E-1
3.460956526E0,7.661445141E-1,3.615244627E-1,-1.484405100E-1
3.462972383E0,6.105214357E-1,3.663128614E-1,-2.130839527E-1
3.464988183E0,4.285621047E-1,3.926490843E-1,-2.753331959E-1
3.467003995E0,3.495534360E-1,4.094084799E-1,-2.920926213E-1
3.469019877E0,1.723825186E-1,4.477157295E-1,-3.256114423E-1
3.471035654E0,-3.112462163E-2,4.525041282E-1,-3.280056417E-1
3.473051338E0,-1.364694983E-1,4.548983276E-1,-3.280056417E-1
3.475066938E0,-3.423708379E-1,4.740519226E-1,-3.016694188E-1
3.477082604E0,-5.602431893E-1,4.309563041E-1,-2.681505978E-1
3.479098285E0,-7.924807668E-1,4.165911078E-1,-2.394201756E-1
3.481113980E0,-9.193734527E-1,3.998316824E-1,-2.202665508E-1
3.483129688E0,-1.144428372E0,3.375824392E-1,-1.987187415E-1
3.485145408E0,-1.364694953E0,2.489969730E-1,-1.939303428E-1
3.487161100E0,-1.493981838E0,1.963245422E-1,-1.723825186E-1
3.489176766E0,-1.783680320E0,1.197100878E-1,-1.628057212E-1
3.491192408E0,-2.061407566E0,2.873042040E-2,-1.795651317E-1
3.493208028E0,-2.190694571E0,-1.675941236E-2,-2.059013397E-1
3.495223628E0,-2.422932148E0,-8.858546615E-2,-2.896983922E-1
3.497239261E0,-2.612074137E0,-1.747767180E-1,-4.357447028E-1
3.499254861E0,-2.703053713E0,-2.226607651E-1,-4.884171486E-1
3.501270394E0,-2.899378300E0,-2.753331959E-1,-5.865794420E-1
3.503285927E0,-3.076549292E0,-3.303998411E-1,-6.368576288E-1
3.505301427E0,-3.284844637E0,-3.495534360E-1,-6.488286853E-1
3.507316893E0,-3.406949043E0,-3.854664862E-1,-6.560112834E-1
3.509332326E0,-3.763684988E0,-4.788403511E-1,-6.655880809E-1
3.511347726E0,-3.883395195E0,-5.219359994E-1,-6.631938815E-1
3.513363092E0,-3.995922565E0,-5.698199868E-1,-6.607996821E-1
3.515378425E0,-4.220977783E0,-6.895300746E-1,-6.296750307E-1
3.517393725E0,-4.472368717E0,-7.924807668E-1,-5.841852427E-1
3.519408991E0,-4.604049683E0,-8.499416113E-1,-5.626373887E-1
3.521424257E0,-4.886565685E0,-9.313444495E-1,-5.219359994E-1
3.523439557E0,-5.152621269E0,-1.022324085E0,-5.051765442E-1
3.525454857E0,-5.289090633E0,-1.058237195E0,-4.979939461E-1
3.527470157E0,-5.585971832E0,-1.151610970E0,-4.932055473E-1
3.529485457E0,-5.880458832E0,-1.254561663E0,-5.123591423E-1
3.531500823E0,-6.184522152E0,-1.302445769E0,-5.171475410E-1
3.533516256E0,-6.342539787E0,-1.400607944E0,-5.267243981E-1
3.535531756E0,-6.675333500E0,-1.479616642E0,-5.746083856E-1
3.537547189E0,-6.986579895E0,-1.522712231E0,-6.344634295E-1
3.539562589E0,-7.158962250E0,-1.525106430E0,-6.607996821E-1
3.541578022E0,-7.470208645E0,-1.510741234E0,-7.110779285E-1
3.543593388E0,-7.733570576E0,-1.482010841E0,-7.541735172E-1
3.545608788E0,-7.872434616E0,-1.470039845E0,-7.876923680E-1
3.547624221E0,-8.083124161E0,-1.470039845E0,-8.499416113E-1
3.549639687E0,-8.265083313E0,-1.486799240E0,-8.906430602E-1
3.551655120E0,-8.365639687E0,-1.491587639E0,-8.978256583E-1
3.553670520E0,-8.566753387E0,-1.515529633E0,-9.265560508E-1
3.555686620E0,-8.775048256E0,-1.539471745E0,-9.481038451E-1
3.557701986E0,-8.997709274E0,-1.570596337E0,-9.840168953E-1
3.559717352E0,-9.110237122E0,-1.623268723E0,-9.864110947E-1
3.561732785E0,-9.361627579E0,-1.683123827E0,-9.816226959E-1
3.563748251E0,-9.584288597E0,-1.738190413E0,-9.457096457E-1
3.565763717E0,-9.687239647E0,-1.745373011E0,-9.241618514E-1
3.567779183E0,-9.893140793E0,-1.778891921E0,-8.547300100E-1
3.569794649E0,-1.010622501E1,-1.805228114E0,-7.709329724E-1
3.571810882E0,-1.019002151E1,-1.836352706E0,-7.350199223E-1
3.573827082E0,-1.038155746E1,-1.898601890E0,-6.488286853E-1
3.575843282E0,-1.060182476E1,-2.013523579E0,-5.626373887E-1
3.577859482E0,-1.073350525E1,-2.066195965E0,-5.267243981E-1
3.579875682E0,-1.108784771E1,-2.209848166E0,-4.333505034E-1
3.581891882E0,-1.149965000E1,-2.442085743E0,-3.711012602E-1
3.583908082E0,-1.193778896E1,-2.746149302E0,-3.543418646E-1
3.585924282E0,-1.218199730E1,-2.925714493E0,-3.423708379E-1
3.587940448E0,-1.270153904E1,-3.339911461E0,-2.753331959E-1
3.589956548E0,-1.331445503E1,-3.794809580E0,-2.130839527E-1
3.592878548E0,-1.404229259E1,-4.197035789E0,-1.412578970E-1
3.594898407E0,-1.492126369E1,-4.560954094E0,-1.029506698E-1
3.596913407E0,-1.541207504E1,-4.711789131E0,-8.619125932E-2
3.598928407E0,-1.642721558E1,-4.970662117E0,-5.027823523E-2
3.600943407E0,-1.750700188E1,-5.186140060E0,-3.830722719E-2
3.602958740E0,-1.860115242E1,-5.344157696E0,-7.422025502E-2
3.604973990E0,-1.914702988E1,-5.404012680E0,-1.221042871E-1
3.606989190E0,-2.022442055E1,-5.456685066E0,-2.322375625E-1
3.609004356E0,-2.130420494E1,-5.456685066E0,-3.519476354E-1
3.611019498E0,-2.181895828E1,-5.471050262E0,-4.213795066E-1
3.613034623E0,-2.281255150E1,-5.523722649E0,-5.315127969E-1
3.615049734E0,-2.379656982E1,-5.641038418E0,-5.865794420E-1
3.617064834E0,-2.430174637E1,-5.732017994E0,-6.248866320E-1
3.619080015E0,-2.529084969E1,-5.966650009E0,-7.374141216E-1
3.621095265E0,-2.622937775E1,-6.249165535E0,-9.193734527E-1
3.623110495E0,-2.668427658E1,-6.402394772E0,-1.027112484E0
3.625125852E0,-2.754858208E1,-6.756736279E0,-1.230619669E0
3.627141118E0,-2.834824562E1,-7.197269440E0,-1.362300754E0
3.629156305E0,-2.907847786E1,-7.764695168E0,-1.491587639E0
3.631171481E0,-2.970575905E1,-8.475772858E0,-1.570596337E0
3.633186536E0,-2.999066925E1,-8.880393028E0,-1.584961534E0
3.635201483E0,-3.050542259E1,-9.737517357E0,-1.599326730E0
3.637216283E0,-3.073287010E1,-1.020199299E1,-1.608903527E0
3.639248568E0,-3.111833763E1,-1.127459526E1,-1.635239720E0
3.641280113E0,-3.129311371E1,-1.256028175E1,-1.642422318E0
3.643310895E0,-3.129790306E1,-1.412130070E1,-1.565807939E0
3.645340978E0,-3.124522972E1,-1.497872448E1,-1.496376038E0
3.647370418E0,-3.102735710E1,-1.681986618E1,-1.247379065E0
3.649399341E0,-3.056527710E1,-1.884057236E1,-8.116343617E-1
3.651427748E0,-2.988532257E1,-1.985571289E1,-5.291185975E-1
3.653455676E0,-2.946154976E1,-2.199612999E1,1.460463107E-1
3.655483193E0,-2.835063934E1,-2.427062035E1,1.024718285E0
3.657510293E0,-2.683032227E1,-2.670343018E1,2.085349798E0
3.659537393E0,-2.591813087E1,-2.795080757E1,2.671929121E0
3.661564493E0,-2.369122505E1,-3.052936363E1,3.993528366E0
3.663591559E0,-2.076551056E1,-3.306482315E1,5.399224281E0
3.665618625E0,-1.901774216E1,-3.438911438E1,6.160580158E0
3.667645691E0,-1.486619663E1,-3.715441895E1,7.573159218E0
3.669672757E0,-9.955389977E0,-3.962284088E1,8.418312073E0
3.671699790E0,-7.118260860E0,-4.075051117E1,8.667309761E0
3.673754756E0,2.643198729E0,-4.311837387E1,9.239523888E0
3.675809756E0,6.275501728E0,-4.356369781E1,9.404723167E0
3.677864756E0,1.422664547E1,-4.384381866E1,9.850045204E0
3.679919689E0,2.304957771E1,-4.311119461E1,1.076941872E1
3.681974555E0,3.269132614E1,-4.093486404E1,1.227297688E1
3.684029421E0,3.778170013E1,-3.927568054E1,1.317559147E1
3.686084187E0,4.825902557E1,-3.483683014E1,1.519659710E1
3.688139020E0,5.825990677E1,-2.932508087E1,1.726518631E1
3.690193886E0,6.335237122E1,-2.619825363E1,1.818934822E1
3.692248752E0,7.541735077E1,-1.594837570E1,2.030582237E1
3.694303618E0,7.693766785E1,-1.230889034E1,2.080381775E1
3.696358551E0,7.769902802E1,-8.554781914E0,2.125871468E1
3.698413551E0,7.826884460E1,-7.757213712E-1,2.218048286E1
3.700456284E0,7.841249847E1,6.785466671E0,2.293226242E1
3.702498984E0,7.844841003E1,1.024269390E1,2.326505661E1
3.704541717E0,7.845320129E1,1.602738380E1,2.337040138E1
3.706584483E0,7.845320129E1,1.975755119E1,2.360263824E1
3.708627283E0,7.845320129E1,2.277424431E1,2.445018578E1
3.710670083E0,7.845320129E1,2.366488838E1,2.495566177E1
3.712712883E0,7.845320129E1,2.435441780E1,2.591813087E1
3.714755616E0,7.845320129E1,2.329857445E1,2.594925499E1
3.716798249E0,7.845320129E1,2.219245338E1,2.554224205E1
3.718840849E0,7.845320129E1,1.931462288E1,2.429216957E1
3.720883449E0,7.773733521E1,1.604653740E1,2.272157288E1
3.722926015E0,7.567114258E1,1.435353851E1,2.184768867E1
3.724968615E0,6.907960510E1,1.102799225E1,2.012386322E1
3.727011248E0,6.191106415E1,7.956231594E0,1.877113914E1
3.729053881E0,5.846101761E1,6.550835133E0,1.833539581E1
3.731096514E0,5.200355911E1,3.964797974E0,1.819174385E1
3.733139280E0,4.607551575E1,1.783680320E0,1.892676353E1
3.735154113E0,4.068825912E1,9.816227108E-2,2.018611336E1
3.737168913E0,3.818871307E1,-5.770025849E-1,2.090197945E1
3.739183713E0,3.379026794E1,-1.558625340E0,2.213499260E1
3.741198613E0,3.005291748E1,-2.123656988E0,2.303042412E1
3.743213479E0,2.847274399E1,-2.236184359E0,2.336800766E1
3.745228345E0,2.591813087E1,-2.188300371E0,2.366967583E1
3.747243245E0,2.410781479E1,-1.917755604E0,2.346616936E1
3.749258111E0,2.343504524E1,-1.680729628E0,2.315731812E1
3.751272977E0,2.246539307E1,-1.019929886E0,2.221400261E1
3.753287777E0,2.193387985E1,-2.250549644E-1,2.092352676E1
3.755304310E0,2.175192070E1,1.723825186E-1,1.931701851E1
3.757319043E0,2.173037338E1,9.409212470E-1,1.841201019E1
3.759333809E0,2.178304482E1,1.608903527E0,1.649425316E1
3.761348609E0,2.178544044E1,2.178723574E0,1.446846008E1
3.763363409E0,2.178065109E1,2.456450939E0,1.348444366E1
3.765378175E0,2.172797966E1,3.105279684E0,1.178216553E1
3.767392941E0,2.165615273E1,3.842693806E0,1.038874054E1
3.769407741E0,2.158911514E1,4.211400986E0,9.785401344E0
3.771422474E0,2.148377037E1,4.881777287E0,8.708010674E0
3.773437207E0,2.134490585E1,5.411195278E0,7.750329971E0
3.775452007E0,2.124435043E1,5.609913826E0,7.331345081E0
3.777466873E0,2.100014114E1,5.925948620E0,6.596324921E0
3.779481806E0,2.067453003E1,6.115090370E0,5.954679012E0
3.781496706E0,2.047820663E1,6.165368557E0,5.679345608E0
3.783511606E0,1.997302818E1,6.220435143E0,5.272331238E0
3.785526472E0,1.929068184E1,6.203675747E0,5.030517101E0
3.787541305E0,1.848144150E1,6.098330975E0,4.867412090E0
3.789556171E0,1.802654266E1,6.002563000E0,4.809951305E0
3.791571037E0,1.702576637E1,5.765536785E0,4.742913723E0
3.793585770E0,1.597950077E1,5.444714069E0,4.678270340E0
3.795600436E0,1.542883396E1,5.265148640E0,4.594472885E0
3.797615036E0,1.430804825E1,4.881777287E0,4.314351559E0
3.799629602E0,1.318995667E1,4.496310711E0,3.907337189E0
3.801644135E0,1.263450146E1,4.297592163E0,3.660734415E0
3.803658735E0,1.153077507E1,3.895366192E0,3.074155092E0
3.805673335E0,1.047014332E1,3.485957623E0,2.403778553E0
3.807687935E0,9.979331970E0,3.292027235E0,2.054224968E0
3.809702568E0,9.002497673E0,2.942473888E0,1.347935557E0
3.811717201E0,8.126219749E0,2.650381327E0,6.512228847E-1
3.813731901E0,7.348104477E0,2.432508945E0,-2.394201700E-3
3.815745634E0,6.981791496E0,2.348711967E0,-3.160346150E-1
3.817761234E0,6.323386192E0,2.166752577E0,-9.026140571E-1
3.819776800E0,5.727229595E0,2.032677174E0,-1.403002143E0
3.821792400E0,5.449502468E0,1.970427990E0,-1.620874524E0
3.823808000E0,4.975450516E0,1.838746905E0,-2.006340981E0
3.825823633E0,4.568136692E0,1.723825216E0,-2.284068346E0
3.827839266E0,4.398148537E0,1.671152830E0,-2.387019157E0
3.829854866E0,4.132391930E0,1.553836942E0,-2.511517525E0
3.831870499E0,3.916913986E0,1.450886250E0,-2.521094322E0
3.833886132E0,3.727771997E0,1.419761658E0,-2.442085743E0
3.835930032E0,3.514688015E0,1.386242747E0,-2.324769735E0
3.837973965E0,3.303998232E0,1.424550056E0,-2.193088770E0
3.840017898E0,3.217807055E0,1.455674648E0,-2.111685991E0
3.842061864E0,3.090914488E0,1.546654344E0,-1.946485996E0
3.844105864E0,3.011905670E0,1.625662923E0,-1.733402014E0
3.846149830E0,2.964021683E0,1.656787634E0,-1.618480325E0
3.848193796E0,2.889801502E0,1.719036818E0,-1.374271750E0
3.850237696E0,2.808398485E0,1.754949808E0,-1.130063176E0
3.852281629E0,2.767697096E0,1.762132406E0,-9.840168953E-1
3.854325562E0,2.705447912E0,1.793257117E0,-7.015010715E-1
3.856369528E0,2.633621931E0,1.805228114E0,-4.453215301E-1
3.858413561E0,2.573766708E0,1.788468719E0,-2.442085743E-1
3.860457627E0,2.533065319E0,1.771709204E0,-1.628057212E-1
3.862501660E0,2.461239338E0,1.745373011E0,-5.027823523E-2
3.864545726E0,2.406172752E0,1.731007814E0,5.027823523E-2
3.866589826E0,2.370259762E0,1.731007814E0,8.619125932E-2
3.868633926E0,2.272097349E0,1.742978811E0,1.125274822E-1
3.870678026E0,2.176329374E0,1.776497602E0,9.097966552E-2
3.872722126E0,2.135627985E0,1.783680320E0,6.224924326E-2
3.874766259E0,2.011129379E0,1.867477298E0,-4.548983276E-2
3.876809659E0,1.965639591E0,1.884236693E0,-8.379705995E-2
3.878852992E0,1.910573006E0,1.910573006E0,-1.244984865E-1
3.880896325E0,1.829170108E0,1.970427990E0,-2.106897533E-1
3.882955091E0,1.752555609E0,1.996764183E0,-2.585737705E-1
3.885567407E0,1.692700624E0,2.037465572E0,-3.040636182E-1
3.887582407E0,1.618480325E0,2.068590164E0,-3.040636182E-1
3.889598407E0,1.601720929E0,2.087743998E0,-2.992752194E-1
3.891614407E0,1.592144132E0,2.171540976E0,-2.633621991E-1
3.893630073E0,1.630451322E0,2.252943754E0,-2.178723514E-1
3.895645573E0,1.649604917E0,2.296039343E0,-1.915361285E-1
3.897661173E0,1.740584612E0,2.406172752E0,-1.221042871E-1
3.899676506E0,1.886630893E0,2.554613113E0,-5.267243832E-2
3.901692077E0,1.975216389E0,2.628833532E0,-1.675941236E-2
3.903707702E0,2.176329374E0,2.791639090E0,7.661445439E-2
3.905723257E0,2.387019157E0,2.987963676E0,1.508347094E-1
3.907738757E0,2.600103140E0,3.184288263E0,2.082955539E-1
3.909754302E0,2.712630510E0,3.265691042E0,2.298433632E-1
3.911769885E0,2.942473888E0,3.457227230E0,2.442085743E-1
3.913785423E0,3.167528868E0,3.624821424E0,2.154781520E-1
3.915800851E0,3.263296843E0,3.703830004E0,2.035071403E-1
3.918733851E0,3.500322819E0,3.864241600E0,1.699883193E-1
3.920748407E0,3.550601006E0,3.914519787E0,1.699883193E-1
3.922763407E0,3.643975019E0,4.039018154E0,1.675941199E-1
3.924778407E0,3.722983599E0,4.129997730E0,1.604115069E-1
3.926792907E0,3.809175014E0,4.199429989E0,1.604115069E-1
3.928807573E0,3.833117008E0,4.223371983E0,1.651999205E-1
3.930822323E0,3.869029999E0,4.268861771E0,1.795651317E-1
3.932837323E0,3.861847401E0,4.280832767E0,2.274491638E-1
3.934852323E0,3.837905407E0,4.278438568E0,2.537853718E-1
3.936867323E0,3.727771997E0,4.271255970E0,3.256114423E-1
3.938882073E0,3.658340216E0,4.259284973E0,3.543418646E-1
3.940896961E0,3.588908434E0,4.244919777E0,3.830722570E-1
3.942911861E0,3.454833031E0,4.185064793E0,4.644751251E-1
3.944926770E0,3.299209833E0,4.120420933E0,5.506663918E-1
3.946941686E0,3.114856482E0,4.096478939E0,6.224924326E-1
3.948956609E0,3.028665066E0,4.036623955E0,6.368576288E-1
3.950971537E0,2.868253708E0,3.979163170E0,6.536170840E-1
3.952986470E0,2.693476915E0,3.914519787E0,6.320692301E-1
3.955001407E0,2.609679937E0,3.885789394E0,6.153098345E-1
3.957016348E0,2.425326347E0,3.821146011E0,5.817909837E-1
3.959031181E0,2.260126352E0,3.730166197E0,5.219359994E-1
3.961045917E0,2.188300371E0,3.682282209E0,4.764461517E-1
3.963060567E0,2.047042370E0,3.610456228E0,4.022258818E-1
3.965075233E0,1.896207690E0,3.548206806E0,3.399766386E-1
3.967089960E0,1.817199111E0,3.524264812E0,3.016694188E-1
3.969104655E0,1.668758631E0,3.490746021E0,2.250549644E-1
3.971119363E0,1.522712231E0,3.471592426E0,1.723825186E-1
3.973134083E0,1.443703651E0,3.476380825E0,1.460463107E-1
3.975148813E0,1.290474772E0,3.493140221E0,7.182604820E-2
3.977163553E0,1.142034173E0,3.488351822E0,3.112462163E-2
3.979178303E0,1.046266198E0,3.519476414E0,-7.182605099E-3
3.981193027E0,1.003170490E0,3.541024208E0,-4.070143029E-2
