"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.257254186E0,-4.788403399E-3,8.667309761E0,4.961085320E0
2.259266419E0,4.070143029E-2,8.715193748E0,4.982633114E0
2.261288185E0,6.224924326E-2,8.760683060E0,5.001786709E0
2.263310018E0,7.182604820E-2,8.765471458E0,5.008969307E0
2.265331884E0,6.703764945E-2,8.753500938E0,5.001786709E0
2.267353750E0,6.224924326E-2,8.700828552E0,4.927566528E0
2.269375616E0,4.548983276E-2,8.681674957E0,4.891354084E0
2.271397582E0,4.548983276E-2,8.650549889E0,4.812345505E0
2.273419615E0,6.224924326E-2,8.583512306E0,4.673481941E0
2.275439581E0,8.140286058E-2,8.566753387E0,4.651933670E0
2.277461681E0,8.140286058E-2,8.554781914E0,4.647145271E0
2.279483847E0,6.943184882E-2,8.545205116E0,4.671087742E0
2.281506047E0,8.619125932E-2,8.540416718E0,4.685452938E0
2.283528247E0,7.661445439E-2,8.528446198E0,4.702212334E0
2.285550480E0,2.633621916E-2,8.456619263E0,4.726154327E0
2.287572713E0,-4.548983276E-2,8.396764755E0,4.776432514E0
2.289594979E0,-6.464344263E-2,8.382399559E0,4.833893299E0
2.291617245E0,-6.703764945E-2,8.382399559E0,4.886565685E0
2.293639578E0,-8.379705995E-2,8.382399559E0,4.903624535E0
2.295690478E0,-6.224924326E-2,8.375216484E0,4.906018734E0
2.297741378E0,-7.422025502E-2,8.363245964E0,4.881777287E0
2.299792278E0,-3.112462163E-2,8.322544098E0,4.836287498E0
2.301843178E0,-2.394201607E-2,8.308178902E0,4.817133904E0
2.303894078E0,-7.182605099E-3,8.250718117E0,4.769249916E0
2.305944978E0,-1.436521020E-2,8.210017204E0,4.752490520E0
2.307995911E0,-2.154781483E-2,8.178892136E0,4.754884720E0
2.310046844E0,-3.351882473E-2,8.123826027E0,4.766855717E0
2.312097844E0,-8.858546615E-2,8.095095634E0,4.788403511E0
2.314148810E0,-1.125274822E-1,8.085518837E0,4.809951305E0
2.316199776E0,-1.484405100E-1,8.049605370E0,4.838681698E0
2.318250709E0,-1.628057212E-1,8.032846451E0,4.872200489E0
2.320301709E0,-1.867477298E-1,8.037634850E0,4.884171486E0
2.322343175E0,-2.178723514E-1,8.040028572E0,4.927566528E0
2.324384541E0,-2.274491638E-1,8.025663376E0,4.946720123E0
2.326425874E0,-2.418143749E-1,8.006509781E0,4.920383930E0
2.328467207E0,-2.418143749E-1,7.992144585E0,4.898836136E0
2.330508540E0,-2.609679997E-1,7.975385189E0,4.862623692E0
2.332549840E0,-2.681505978E-1,7.951443195E0,4.778826714E0
2.334591140E0,-2.825157940E-1,7.917924404E0,4.707000732E0
2.336632406E0,-2.753331959E-1,7.903559208E0,4.659116745E0
2.338673672E0,-2.489969730E-1,7.896376610E0,4.556165695E0
2.340714938E0,-2.394201756E-1,7.879617214E0,4.505887508E0
2.342757538E0,-2.130839527E-1,7.872434616E0,4.410119534E0
2.344798838E0,-1.771709323E-1,7.862857819E0,4.307168961E0
2.346840138E0,-1.532289088E-1,7.860463619E0,4.247313976E0
2.348881471E0,-1.412578970E-1,7.858069420E0,4.110844135E0
2.350922771E0,-9.337386489E-2,7.853281021E0,3.979163170E0
2.352964037E0,-4.788403213E-2,7.836521626E0,3.883395195E0
2.355005303E0,-3.591302410E-2,7.822156429E0,3.849876404E0
2.357017936E0,2.154781483E-2,7.822156429E0,3.754108191E0
2.359030569E0,7.900865376E-2,7.838915825E0,3.675099611E0
2.361043235E0,9.097966552E-2,7.829339027E0,3.639186621E0
2.363055901E0,1.125274822E-1,7.776666164E0,3.564966440E0
2.365068567E0,1.125274822E-1,7.723993778E0,3.469198227E0
2.367081267E0,1.125274822E-1,7.692869186E0,3.426102638E0
2.369093933E0,7.900865376E-2,7.640196800E0,3.332728863E0
2.371106566E0,6.464344263E-2,7.592312813E0,3.236960649E0
2.373119166E0,5.506663769E-2,7.561188221E0,3.191470861E0
2.375131799E0,3.591302410E-2,7.498939037E0,3.090914488E0
2.378069799E0,-1.915361360E-2,7.436689854E0,2.925714493E0
2.380068315E0,-2.873042040E-2,7.415142059E0,2.875436306E0
2.382081315E0,-6.224924326E-2,7.364863873E0,2.772485495E0
2.384096315E0,-6.703764945E-2,7.305008888E0,2.667140722E0
2.386110315E0,-9.337386489E-2,7.285854816E0,2.609679937E0
2.388123981E0,-1.340752989E-1,7.223605633E0,2.489969730E0
2.390137481E0,-1.388636976E-1,7.137414455E0,2.358288765E0
2.392150681E0,-1.508347094E-1,7.077559471E0,2.281674147E0
2.394163847E0,-1.556231081E-1,6.972214699E0,2.133233786E0
2.396176989E0,-1.867477298E-1,6.857293129E0,1.987187386E0
2.398189989E0,-2.082955539E-1,6.811803341E0,1.850717902E0
2.400202989E0,-2.418143749E-1,6.711246490E0,1.786074519E0
2.402216089E0,-2.801215947E-1,6.586748123E0,1.640028119E0
2.404229089E0,-2.896983922E-1,6.476614952E0,1.479616642E0
2.406242172E0,-2.777273953E-1,6.419154167E0,1.400607944E0
2.408255248E0,-3.016694188E-1,6.342539787E0,1.254561663E0
2.410268319E0,-2.801215947E-1,6.289866924E0,1.094150186E0
2.412281385E0,-2.753331959E-1,6.256348133E0,1.003170490E0
2.414294447E0,-2.801215947E-1,6.184522152E0,7.876923680E-1
2.416307623E0,-2.609679997E-1,6.088754177E0,5.506663918E-1
2.418320734E0,-2.489969730E-1,6.052841187E0,4.309563041E-1
2.420333839E0,-2.346317619E-1,5.981015205E0,1.891419291E-1
2.422346839E0,-2.178723514E-1,5.894824028E0,-8.619125932E-2
2.424364172E0,-2.178723514E-1,5.789478779E0,-3.687070608E-1
2.426381399E0,-2.178723514E-1,5.743988991E0,-5.099649429E-1
2.428398442E0,-2.298433632E-1,5.619490623E0,-7.924807668E-1
2.430415317E0,-2.801215947E-1,5.485415459E0,-1.096544385E0
2.432432077E0,-3.040636182E-1,5.408801079E0,-1.259350061E0
2.434448653E0,-3.495534360E-1,5.219658852E0,-1.568202138E0
2.436465097E0,-4.237737060E-1,5.030517101E0,-1.869871497E0
2.438481382E0,-4.644751251E-1,4.915595531E0,-2.020706177E0
2.440497588E0,-5.386953950E-1,4.690241337E0,-2.358288765E0
2.442513621E0,-6.009446383E-1,4.472368717E0,-2.683900118E0
2.444529587E0,-6.392518282E-1,4.352658749E0,-2.846705914E0
2.446545487E0,-7.326257229E-1,4.158728123E0,-3.143586874E0
2.448561387E0,-8.427590132E-1,3.960009575E0,-3.394978046E0
2.450577253E0,-9.696516991E-1,3.758896589E0,-3.581725836E0
2.452593119E0,-1.041477680E0,3.672705412E0,-3.648763418E0
2.454608919E0,-1.170764685E0,3.514688015E0,-3.768473387E0
2.456624685E0,-1.295263171E0,3.351882458E0,-3.869029999E0
2.458642251E0,-1.357512355E0,3.270479441E0,-3.907337189E0
2.460657984E0,-1.479616642E0,3.138798475E0,-3.983951569E0
2.462673684E0,-1.594538331E0,3.016694069E0,-4.058171749E0
2.464689384E0,-1.644816518E0,2.959233284E0,-4.101267338E0
2.466705017E0,-1.757344007E0,2.851494312E0,-4.206612587E0
2.468720683E0,-1.836352706E0,2.748543501E0,-4.304774761E0
2.470736316E0,-1.860294700E0,2.707842112E0,-4.367023945E0
2.472751982E0,-1.898601890E0,2.640804529E0,-4.489128113E0
2.474767648E0,-1.889025092E0,2.621650934E0,-4.604049683E0
2.476783248E0,-1.874659896E0,2.590526342E0,-4.702212334E0
2.478798881E0,-1.862688899E0,2.557007313E0,-4.769249916E0
2.480814547E0,-1.812410712E0,2.506729126E0,-4.766855717E0
2.482830313E0,-1.757344007E0,2.497152328E0,-4.733336926E0
2.484843046E0,-1.731007814E0,2.492363930E0,-4.728548527E0
2.486855746E0,-1.647210717E0,2.489969730E0,-4.776432514E0
2.488868479E0,-1.503558636E0,2.475604534E0,-4.891354084E0
2.490881245E0,-1.424550056E0,2.470816135E0,-4.958691120E0
2.492894011E0,-1.285686255E0,2.492363930E0,-5.092766285E0
2.494906777E0,-1.168370485E0,2.487575531E0,-5.286696434E0
2.496919543E0,-1.113303781E0,2.499546528E0,-5.387253284E0
2.498932309E0,-1.010353088E0,2.475604534E0,-5.569212437E0
2.500944975E0,-8.978256583E-1,2.454056740E0,-5.703287601E0
2.502957675E0,-7.829039693E-1,2.439691544E0,-5.787084579E0
2.504979575E0,-7.254431248E-1,2.372653961E0,-5.832574844E0
2.507001541E0,-6.296750307E-1,2.329558372E0,-5.918766022E0
2.509023541E0,-5.363011956E-1,2.274491549E0,-6.004957199E0
2.511045541E0,-4.405331016E-1,2.252943754E0,-6.129455566E0
2.513067541E0,-4.070142806E-1,2.209848166E0,-6.186916351E0
2.515089607E0,-3.423708379E-1,2.190694571E0,-6.282684326E0
2.517111707E0,-2.801215947E-1,2.138022184E0,-6.344933987E0
2.519132040E0,-2.633621991E-1,2.114080191E0,-6.359299183E0
2.521154206E0,-2.346317619E-1,2.044648170E0,-6.344933987E0
2.523176372E0,-2.274491638E-1,1.956062794E0,-6.292261124E0
2.525198572E0,-2.418143749E-1,1.905784607E0,-6.246771336E0
2.527220805E0,-2.944868207E-1,1.778891921E0,-6.129455566E0
2.529243005E0,-3.591302633E-1,1.651999116E0,-5.992986202E0
2.531265238E0,-4.022258818E-1,1.594538331E0,-5.925948620E0
2.533287471E0,-5.386953950E-1,1.441309452E0,-5.789478779E0
2.535309704E0,-6.703764796E-1,1.285686255E0,-5.633855820E0
2.537331970E0,-7.805097699E-1,1.122880578E0,-5.490203857E0
2.539382536E0,-8.882488012E-1,9.337386489E-1,-5.365705490E0
2.541433102E0,-1.017535686E0,7.565677166E-1,-5.250783443E0
2.543483668E0,-1.079784989E0,6.703764796E-1,-5.195716858E0
2.545534301E0,-1.204283476E0,5.195417404E-1,-5.054459095E0
2.547584901E0,-1.278503656E0,3.711012602E-1,-4.884171486E0
2.549635501E0,-1.304839969E0,3.016694188E-1,-4.774038315E0
2.551686101E0,-1.316810966E0,1.723825186E-1,-4.522646904E0
2.553736667E0,-1.278503656E0,1.077390760E-1,-4.187458992E0
2.555787300E0,-1.230619669E0,9.097966552E-2,-3.993528366E0
2.557837966E0,-1.103726983E0,7.422025502E-2,-3.538630009E0
2.559888666E0,-9.457096457E-1,9.097966552E-2,-3.040636063E0
2.561939432E0,-7.565677166E-1,1.149216816E-1,-2.525882721E0
2.563990265E0,-6.631938815E-1,1.915361285E-1,-2.281674147E0
2.566031965E0,-4.525041282E-1,3.016694188E-1,-1.848323703E0
2.568073665E0,-1.867477298E-1,4.237737060E-1,-1.467645645E0
2.570115365E0,-5.027823523E-2,4.764461517E-1,-1.307234168E0
2.572157131E0,2.466027737E-1,5.698199868E-1,-9.935936928E-1
2.574198931E0,5.650315881E-1,6.464344859E-1,-6.560112834E-1
2.576240731E0,7.038952708E-1,6.775590777E-1,-4.620809257E-1
2.578282564E0,1.163581967E0,6.919242740E-1,2.106897533E-1
2.580324364E0,1.292868972E0,6.895300746E-1,4.692635238E-1
2.582366130E0,1.414973259E0,6.775590777E-1,7.398083210E-1
2.584407896E0,1.659181833E0,6.679822803E-1,1.331176162E0
2.586450996E0,1.862688899E0,6.584054828E-1,1.939303398E0
2.588492796E0,2.070984364E0,6.560112834E-1,2.547430515E0
2.590534629E0,2.157175779E0,6.057330370E-1,2.851494312E0
2.592576462E0,2.334346771E0,5.626373887E-1,3.383007050E0
2.594618262E0,2.511517525E0,5.003881454E-1,3.895366192E0
2.596660062E0,2.612074137E0,4.453215301E-1,4.153939724E0
2.598701895E0,2.858676910E0,3.351882398E-1,4.651933670E0
2.600715461E0,3.167528868E0,1.795651317E-1,5.109525681E0
2.602729027E0,3.344699860E0,1.149216816E-1,5.353734493E0
2.604742560E0,3.754108191E0,-2.154781483E-2,5.930737019E0
2.606756060E0,4.201824188E0,-1.101332754E-1,6.646603107E0
2.608769526E0,4.446032524E0,-1.460463107E-1,7.058405876E0
2.610782926E0,4.888959885E0,-2.082955539E-1,8.030451775E0
2.612796292E0,5.339369297E0,-2.657563984E-1,9.141361237E0
2.614809658E0,5.562029839E0,-2.849099934E-1,9.732728958E0
2.616823024E0,5.976226807E0,-3.184288144E-1,1.093701267E1
2.618836424E0,6.450278759E0,-3.902548850E-1,1.216284370E1
2.621771424E0,6.960243702E0,-5.434837937E-1,1.342937660E1
2.623778315E0,7.532457829E0,-7.206547260E-1,1.480634212E1
2.625791315E0,8.078335762E0,-9.217676520E-1,1.640806198E1
2.627803315E0,8.289025307E0,-1.039083481E0,1.730109978E1
2.629815315E0,8.638579369E0,-1.233013868E0,1.930265236E1
2.631827315E0,8.861239433E0,-1.364694953E0,2.161545181E1
2.633839315E0,8.899546623E0,-1.419761658E0,2.283170509E1
2.635851715E0,8.822932243E0,-1.520318031E0,2.529324532E1
2.637864215E0,8.590695381E0,-1.635239720E0,2.762519646E1
2.639876643E0,8.210017204E0,-1.788468719E0,2.972970009E1
2.641891768E0,7.972990990E0,-1.879448295E0,3.068498611E1
2.643906656E0,7.472602844E0,-2.094926596E0,3.235135269E1
2.645921456E0,6.900388718E0,-2.377442360E0,3.366816330E1
2.647936092E0,6.627449512E0,-2.535459518E0,3.420685577E1
2.649950592E0,6.079177380E0,-2.834734917E0,3.507864761E1
2.651965053E0,5.530905247E0,-3.102885485E0,3.565804291E1
2.653979410E0,5.272331238E0,-3.203441858E0,3.585436630E1
2.655993743E0,4.740519524E0,-3.306392431E0,3.614406586E1
2.658007993E0,4.201824188E0,-3.301604033E0,3.626138306E1
2.660022169E0,3.708618402E0,-3.258508444E0,3.623265076E1
2.662036169E0,3.493140221E0,-3.043030262E0,3.616082382E1
2.664050011E0,3.129221678E0,-2.710236311E0,3.594534683E1
2.666063761E0,2.851494312E0,-2.300827742E0,3.561255264E1
2.668081713E0,2.738966703E0,-2.070984364E0,3.540186310E1
2.670099576E0,2.631227732E0,-1.577778935E0,3.488711166E1
2.672117228E0,2.631227732E0,-1.084573388E0,3.420925140E1
2.674134728E0,2.650381327E0,-8.499416113E-1,3.383575439E1
2.676152088E0,2.717418909E0,-3.663128614E-1,3.304806519E1
2.678169241E0,2.837129116E0,5.746084079E-2,3.224840164E1
2.680186241E0,2.906560898E0,2.537853718E-1,3.185575104E1
2.682203098E0,2.930502892E0,6.488286853E-1,3.111594391E1
2.684219822E0,2.961627483E0,1.010353088E0,3.043120193E1
2.686236388E0,2.971204281E0,1.333570361E0,2.983743858E1
2.688253054E0,2.985569477E0,1.489193439E0,2.956210709E1
2.690269754E0,2.995146275E0,1.774103403E0,2.908805466E1
2.692286487E0,2.674323320E0,1.939303398E0,2.926043701E1
2.694303220E0,2.413355350E0,1.829170108E0,3.053894043E1
2.696319886E0,3.584120035E0,2.099714994E0,3.588788605E1
2.698336552E0,6.644208908E0,4.216189384E0,4.103781509E1
2.700353152E0,9.462183952E0,5.593154430E0,4.381269455E1
2.702368952E0,1.034564495E1,5.753565788E0,4.494066238E1
2.704384785E0,1.053239250E1,4.867412090E0,4.634845352E1
2.706400585E0,9.907505989E0,3.950432777E0,4.653998947E1
2.708416385E0,7.910741806E0,1.833958507E0,4.494305801E1
2.710432185E0,5.387253284E0,7.661445439E-2,4.179917145E1
2.712447918E0,2.997540474E0,-5.410895944E-1,3.839940262E1
2.714463618E0,2.035071373E0,-1.185129881E0,3.654150391E1
2.716479251E0,6.200982332E-1,-1.012747288E0,3.229628372E1
2.718494851E0,-3.280056417E-1,2.154781483E-2,2.709128952E1
2.720510384E0,-6.991068721E-1,8.714894056E-1,2.436878395E1
2.722525984E0,-1.218648672E0,2.729389906E0,1.941518021E1
2.724541617E0,-1.316810966E0,4.410119534E0,1.574247456E1
2.726557250E0,-1.252167463E0,5.087977886E0,1.448043156E1
2.728569883E0,-9.289502501E-1,6.153397560E0,1.298166084E1
2.730582416E0,-4.429273009E-1,6.830956936E0,1.241902351E1
2.732594916E0,-1.508347094E-1,7.017704487E0,1.234240913E1
2.734607416E0,4.884171486E-1,7.113472462E0,1.249563789E1
2.736619882E0,1.041477680E0,6.874052525E0,1.310615921E1
2.738632382E0,1.259350061E0,6.620266914E0,1.359936523E1
2.740644882E0,1.604115129E0,5.928342819E0,1.470788002E1
2.742657248E0,1.817199111E0,5.042488098E0,1.573768616E1
2.744669514E0,1.778891921E0,4.086902142E0,1.647031212E1
2.746681780E0,1.644816518E0,3.603273630E0,1.668818474E1
2.748703213E0,1.256955862E0,2.724601507E0,1.677676964E1
2.750724679E0,7.852981687E-1,2.032677174E0,1.645834160E1
2.752746145E0,3.040636182E-1,1.582567334E0,1.582387733E1
2.754767611E0,1.005564705E-1,1.438915253E0,1.544080544E1
2.756789077E0,-2.250549644E-1,1.319205165E0,1.457859325E1
2.758810510E0,-4.309563041E-1,1.326387763E0,1.367597961E1
2.760832010E0,-4.788403511E-1,1.441309452E0,1.274942303E1
2.762854443E0,-4.620809257E-1,1.525106430E0,1.228255367E1
2.764876876E0,-3.998316824E-1,1.726219416E0,1.140867043E1
2.766899309E0,-3.615244627E-1,1.821987510E0,1.103517532E1
2.768921709E0,-2.849099934E-1,1.982398987E0,1.043662453E1
2.770944075E0,-2.250549644E-1,2.123656988E0,1.006312943E1
2.772966475E0,-2.011129409E-1,2.183511972E0,9.960178375E0
2.774988908E0,-1.532289088E-1,2.257732153E0,9.857227325E0
2.777011408E0,-8.619125932E-2,2.303221941E0,9.852438927E0
2.779033908E0,-1.915361360E-2,2.324769735E0,9.890746117E0
2.781056474E0,2.873042040E-2,2.334346771E0,9.936236382E0
2.783987474E0,1.819593310E-1,2.288856745E0,1.018762779E1
2.786120315E0,2.442085743E-1,2.257732153E0,1.031691456E1
2.788133315E0,3.615244627E-1,2.212242365E0,1.060900688E1
2.790147315E0,4.237737060E-1,2.193088770E0,1.092743587E1
2.792160815E0,4.644751251E-1,2.176329374E0,1.109024143E1
2.794174815E0,4.764461517E-1,2.190694571E0,1.142064095E1
2.796188565E0,4.788403511E-1,2.188300371E0,1.171033955E1
2.798202165E0,4.501099288E-1,2.178723574E0,1.194975948E1
2.800215665E0,4.213795066E-1,2.159569979E0,1.203834534E1
2.802229093E0,3.974374831E-1,2.111685991E0,1.212693119E1
2.804242468E0,3.734954596E-1,2.049436569E0,1.215087318E1
2.806255912E0,3.663128614E-1,2.011129379E0,1.211974812E1
2.808269212E0,3.351882398E-1,1.929726601E0,1.200482655E1
2.810282575E0,2.873041928E-1,1.877054095E0,1.183244419E1
2.812295908E0,2.777273953E-1,1.857900500E0,1.170794582E1
2.814309215E0,2.370259613E-1,1.831564307E0,1.142064095E1
2.816322500E0,1.747767180E-1,1.821987510E0,1.105432892E1
2.818335766E0,1.532289088E-1,1.821987510E0,1.085560989E1
2.820349016E0,9.097966552E-2,1.843535304E0,1.046056652E1
2.822362251E0,2.394201607E-2,1.865083098E0,9.847650528E0
2.824375306E0,0.000000000E0,1.865083098E0,9.639355659E0
2.826388253E0,-1.436521020E-2,1.896207690E0,9.447818756E0
2.828401153E0,-1.675941236E-2,1.927332401E0,9.124602318E0
2.830416962E0,-3.351882473E-2,1.968033791E0,8.868422508E0
2.832429871E0,-3.830722719E-2,1.984793186E0,8.765471458E0
2.834442784E0,-5.267243832E-2,2.059013367E0,8.614637375E0
2.836455742E0,-7.182604820E-2,2.114080191E0,8.533234596E0
2.838468742E0,-7.422025502E-2,2.154781580E0,8.514080048E0
2.840481742E0,-9.576806426E-2,2.231395960E0,8.516474724E0
2.842494742E0,-1.005564705E-1,2.286462545E0,8.593089104E0
2.844507742E0,-9.576806426E-2,2.308010340E0,8.643367767E0
2.846520776E0,-6.224924326E-2,2.322375536E0,8.777442932E0
2.848533809E0,-4.548983276E-2,2.355894566E0,8.952219009E0
2.850546809E0,-2.154781483E-2,2.377442360E0,9.155726433E0
2.852559842E0,-9.576806799E-3,2.408566952E0,9.256282806E0
2.854572842E0,4.309562966E-2,2.427720547E0,9.478943825E0
2.856585875E0,4.548983276E-2,2.449268341E0,9.653720856E0
2.858598908E0,4.309562966E-2,2.439691544E0,9.723152161E0
2.860611974E0,3.112462163E-2,2.463633537E0,9.828496933E0
2.862625074E0,3.351882473E-2,2.477998734E0,9.885957718E0
2.864666540E0,4.548983276E-2,2.501940727E0,9.909899712E0
2.866708006E0,7.900865376E-2,2.549824715E0,9.905111313E0
2.868749539E0,9.816227108E-2,2.571372509E0,9.893140793E0
2.870791039E0,1.460463107E-1,2.616862535E0,9.857227325E0
2.872832539E0,1.867477298E-1,2.659958124E0,9.773430824E0
2.874874039E0,2.322375625E-1,2.679111719E0,9.682451248E0
2.876915572E0,2.633621991E-1,2.741360903E0,9.634567261E0
2.878957172E0,2.944868207E-1,2.817975283E0,9.550769806E0
2.880998805E0,3.160346150E-1,2.877830505E0,9.452607155E0
2.883040505E0,3.351882398E-1,2.940079689E0,9.359233856E0
2.885083171E0,3.543418646E-1,2.978386879E0,9.311349869E0
2.887126004E0,3.663128614E-1,3.016694069E0,9.215581894E0
2.889168937E0,3.687070608E-1,3.026270866E0,9.174880028E0
2.891209870E0,3.639186621E-1,3.074155092E0,9.143755913E0
2.893252836E0,3.303998411E-1,3.095702887E0,9.134179115E0
2.895295836E0,3.160346150E-1,3.086126089E0,9.143755913E0
2.897338802E0,2.777273953E-1,3.074155092E0,9.182063103E0
2.899381768E0,2.011129409E-1,3.074155092E0,9.229947090E0
2.901424734E0,1.268926859E-1,3.069366693E0,9.275436401E0
2.903467700E0,9.816227108E-2,3.066972494E0,9.282619476E0
2.905510666E0,2.873042040E-2,3.062183857E0,9.301773071E0
2.907553566E0,-3.351882473E-2,3.043030262E0,9.299378395E0
2.909596432E0,-5.746084079E-2,3.043030262E0,9.287407875E0
2.911646565E0,-1.053448766E-1,3.023876667E0,9.241917610E0
2.913696698E0,-1.101332754E-1,3.043030262E0,9.194033623E0
2.915746831E0,-1.125274822E-1,3.078943491E0,9.131784439E0
2.917796931E0,-1.029506698E-1,3.105279684E0,9.095871925E0
2.919847031E0,-7.182604820E-2,3.165134668E0,9.033622742E0
2.921897131E0,0.000000000E0,3.224989653E0,8.990526199E0
2.923947164E0,2.394201607E-2,3.253720045E0,8.983344078E0
2.925968897E0,6.703764945E-2,3.327940464E0,8.990526199E0
2.927990597E0,1.244984865E-1,3.416525841E0,8.992920876E0
2.930012263E0,1.436520964E-1,3.452438831E0,8.997709274E0
2.932033963E0,2.082955539E-1,3.509899616E0,9.000102997E0
2.934055696E0,2.585737705E-1,3.548206806E0,9.009679794E0
2.936077462E0,2.777273953E-1,3.562572241E0,9.016862869E0
2.938099195E0,3.615244627E-1,3.576937437E0,9.009679794E0
2.940120861E0,4.668693244E-1,3.615244627E0,9.002497673E0
2.942142494E0,5.841852427E-1,3.658340216E0,9.007286072E0
2.944164094E0,7.398083210E-1,3.708618402E0,9.033622742E0
2.946186827E0,8.164227605E-1,3.746925592E0,9.043199539E0
2.948207427E0,9.433154464E-1,3.816357613E0,9.076718330E0
2.950227927E0,1.007958889E0,3.847482204E0,9.081506729E0
2.952248393E0,1.127668977E0,3.943250179E0,9.105448723E0
2.954268859E0,1.197100878E0,4.031835556E0,9.153332710E0
2.956289259E0,1.209071875E0,4.053383350E0,9.174880028E0
2.958309659E0,1.237802267E0,4.122815132E0,9.232340813E0
2.960330025E0,1.240196466E0,4.180276394E0,9.304166794E0
2.962350358E0,1.230619669E0,4.185064793E0,9.335291862E0
2.964370691E0,1.189918280E0,4.163516521E0,9.385569572E0
2.966391057E0,1.103726983E0,4.127603531E0,9.431059837E0
2.968411423E0,9.983820915E-1,4.098873138E0,9.457395554E0
2.970431823E0,9.361328483E-1,4.039018154E0,9.455001831E0
2.972444889E0,8.188169599E-1,3.983951569E0,9.435848236E0
2.974457922E0,7.206547260E-1,3.921702385E0,9.385569572E0
2.976470922E0,6.607996821E-1,3.869029999E0,9.356839180E0
2.978483888E0,5.410895944E-1,3.799597979E0,9.308955193E0
2.980496821E0,4.596867263E-1,3.732560396E0,9.249100685E0
2.982509721E0,4.118026793E-1,3.715801001E0,9.213187218E0
2.984522721E0,3.160346150E-1,3.675099611E0,9.160514832E0
2.986535554E0,2.298433632E-1,3.658340216E0,9.093477249E0
2.988548354E0,1.915361285E-1,3.653551817E0,9.064746857E0
2.990561120E0,1.173158810E-1,3.670311213E0,9.002497673E0
2.992583086E0,6.703764945E-2,3.675099611E0,8.937853813E0
2.994605086E0,2.633621916E-2,3.677493811E0,8.861239433E0
2.996627019E0,9.576806799E-3,3.689464808E0,8.830115318E0
2.998648952E0,-1.197100803E-2,3.696647406E0,8.775048256E0
3.000670885E0,-1.915361360E-2,3.703830004E0,8.739135742E0
3.002692818E0,4.788403399E-3,3.711012602E0,8.717587471E0
3.004714718E0,2.394201700E-3,3.751713991E0,8.636184692E0
3.006734618E0,7.182605099E-3,3.773261786E0,8.605060577E0
3.008756518E0,1.197100803E-2,3.823540211E0,8.533234596E0
3.010778418E0,2.154781483E-2,3.842693806E0,8.482955933E0
3.012800284E0,3.830722719E-2,3.909731388E0,8.387187958E0
3.014822150E0,8.140286058E-2,3.931279182E0,8.260294914E0
3.016844016E0,1.077390760E-1,3.950432777E0,8.198045731E0
3.018865849E0,1.484405100E-1,4.005499363E0,8.107066154E0
3.020887682E0,1.915361285E-1,4.050989151E0,8.042423248E0
3.022909548E0,1.963245422E-1,4.086902142E0,8.020874977E0
3.024931414E0,2.130839527E-1,4.146757126E0,7.992144585E0
3.026981714E0,2.250549644E-1,4.189853191E0,7.958625793E0
3.029032047E0,2.274491638E-1,4.232948780E0,7.934683800E0
3.031082380E0,2.466027737E-1,4.266467571E0,7.893982410E0
3.033132746E0,2.633621991E-1,4.302380562E0,7.848492622E0
3.035183179E0,2.873041928E-1,4.321534157E0,7.814973831E0
3.037233612E0,3.088520169E-1,4.343081951E0,7.728782177E0
3.039284078E0,3.471592367E-1,4.381389141E0,7.644985199E0
3.041334578E0,3.639186621E-1,4.410119534E0,7.601889610E0
3.043385078E0,3.998316824E-1,4.450820923E0,7.518092632E0
3.045435511E0,4.237737060E-1,4.491522312E0,7.427113056E0
3.047486077E0,4.237737060E-1,4.520252705E0,7.391200066E0
3.049536677E0,4.429273009E-1,4.563348293E0,7.324162483E0
3.051587277E0,4.429273009E-1,4.596867085E0,7.276278019E0
3.053628610E0,4.309563041E-1,4.606443882E0,7.259518623E0
3.055669843E0,4.070142806E-1,4.620809078E0,7.218817234E0
3.057711109E0,3.734954596E-1,4.659116745E0,7.218817234E0
3.059752342E0,3.327940404E-1,4.687847137E0,7.211634636E0
3.061793575E0,3.136404157E-1,4.690241337E0,7.209240437E0
3.063834808E0,2.657563984E-1,4.721365929E0,7.190086842E0
3.065876074E0,2.059013397E-1,4.738125324E0,7.156568050E0
3.067917274E0,1.723825186E-1,4.750096321E0,7.127837658E0
3.069958474E0,9.816227108E-2,4.728548527E0,7.046434879E0
3.071999640E0,2.394201607E-2,4.704606533E0,6.977003098E0
3.074042040E0,-1.197100803E-2,4.690241337E0,6.936301708E0
3.076083240E0,-9.816227108E-2,4.654327869E0,6.842927933E0
3.078124440E0,-1.604115069E-1,4.625597477E0,6.756736279E0
3.080165673E0,-1.867477298E-1,4.623203278E0,6.713640690E0
3.082206906E0,-2.442085743E-1,4.611232281E0,6.629843712E0
3.084248139E0,-3.208230138E-1,4.623203278E0,6.581959724E0
3.086289405E0,-3.639186621E-1,4.630385876E0,6.548440933E0
3.088302205E0,-3.854664862E-1,4.625597477E0,6.531681538E0
3.090314971E0,-4.237737060E-1,4.627991676E0,6.507739544E0
3.092327737E0,-4.955997467E-1,4.659116745E0,6.502951145E0
3.094340537E0,-5.267243981E-1,4.668693542E0,6.495768547E0
3.096353270E0,-5.674257874E-1,4.656722069E0,6.464643955E0
3.098366036E0,-6.105214357E-1,4.654327869E0,6.414365768E0
