"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.302246055E0,-1.797387123E1,-6.713640690E0,-5.585971832E0,1.998339560E1
2.304259536E0,-1.851974869E1,-6.756736279E0,-6.000168800E0,2.060671255E1
2.306273000E0,-1.963305283E1,-6.850110531E0,-6.866869926E0,2.189828030E1
2.308286482E0,-2.060988617E1,-6.955455303E0,-7.690474987E0,2.307139293E1
2.310299982E0,-2.105281448E1,-6.993762493E0,-8.073547363E0,2.360753860E1
2.312313448E0,-2.179980469E1,-7.070376873E0,-8.758289337E0,2.453424842E1
2.314326881E0,-2.235525894E1,-7.115866661E0,-9.320926666E0,2.524426340E1
2.316340314E0,-2.256595039E1,-7.135020256E0,-9.541193008E0,2.551793478E1
2.318353714E0,-2.281973457E1,-7.190086842E0,-9.847650528E0,2.587303337E1
2.320367080E0,-2.284846497E1,-7.249941826E0,-9.996091843E0,2.597182820E1
2.322380346E0,-2.276945686E1,-7.276278019E0,-1.000088024E1,2.591158029E1
2.324393579E0,-2.218527222E1,-7.403171062E0,-9.711181641E0,2.532390756E1
2.326406745E0,-2.192669678E1,-7.448660851E0,-9.519645691E0,2.503769626E1
2.328419811E0,-2.129702187E1,-7.527669430E0,-8.980949402E0,2.430815500E1
2.330432811E0,-2.095944023E1,-7.592312813E0,-8.626607895E0,2.390313185E1
2.332445811E0,-2.020526695E1,-7.719205379E0,-7.781454563E0,2.298673486E1
2.334458844E0,-1.941278648E1,-7.939472198E0,-6.876446724E0,2.207208684E1
2.336471844E0,-1.900337791E1,-8.102277756E0,-6.452672958E0,2.164283404E1
2.338484777E0,-1.816301346E1,-8.473379135E0,-5.700893402E0,2.083730783E1
2.340497677E0,-1.731785965E1,-8.889969826E0,-5.011363506E0,2.010108431E1
2.342510577E0,-1.689408493E1,-9.088688850E0,-4.675876141E0,1.974533333E1
2.344523443E0,-1.600104904E1,-9.481337547E0,-4.017470360E0,1.902812130E1
2.346536443E0,-1.510322285E1,-9.838073730E0,-3.311181068E0,1.832645506E1
2.348549509E0,-1.466717911E1,-1.001524544E1,-2.956839085E0,1.800483773E1
2.350562609E0,-1.383878517E1,-1.040071106E1,-2.286462545E0,1.746180622E1
2.352575709E0,-1.309418869E1,-1.082687950E1,-1.702277422E0,1.707562138E1
2.354588809E0,-1.238311005E1,-1.131769085E1,-1.151610970E0,1.681540212E1
2.356601942E0,-1.202637482E1,-1.158344746E1,-9.002198577E-1,1.672185223E1
2.358615075E0,-1.125065327E1,-1.213171959E1,-4.477157295E-1,1.655162435E1
2.360628308E0,-1.042704773E1,-1.273266411E1,-4.070143029E-2,1.645739093E1
2.362641508E0,-9.950601578E0,-1.302954483E1,1.532289088E-1,1.639533438E1
2.364654708E0,-8.870816231E0,-1.361851883E1,5.291185975E-1,1.626146987E1
2.366667808E0,-7.561188221E0,-1.423143387E1,8.499416113E-1,1.613777178E1
2.368680841E0,-6.804620743E0,-1.453549767E1,9.433154464E-1,1.607710794E1
2.370693807E0,-5.097554684E0,-1.512716484E1,9.289502501E-1,1.598996962E1
2.372706773E0,-3.086126089E0,-1.566107178E1,6.536170840E-1,1.597562389E1
2.374719739E0,-1.956062794E0,-1.588612652E1,4.596867263E-1,1.601269838E1
2.376732705E0,4.764461517E-1,-1.622370911E1,3.830722719E-2,1.623074877E1
2.378745638E0,3.052607059E0,-1.637933159E1,-3.950432837E-1,1.666604249E1
2.380758604E0,5.763142586E0,-1.637693787E1,-9.313444495E-1,1.738635410E1
2.382771570E0,7.144597054E0,-1.626680565E1,-1.216254473E0,1.780824270E1
2.384784570E0,1.135360336E1,-1.587894440E1,-2.027888775E0,1.962543037E1
2.386797603E0,1.277575970E1,-1.568262005E1,-2.262520552E0,2.035395801E1
2.388810669E0,1.424819374E1,-1.547911263E1,-2.463633537E0,2.118214915E1
2.390823735E0,1.739447403E1,-1.501703167E1,-2.755726099E0,2.314461046E1
2.392836801E0,2.057636833E1,-1.442536449E1,-2.920926094E0,2.529841663E1
2.394849834E0,2.240314293E1,-1.398722553E1,-2.947262287E0,2.657498158E1
2.396862800E0,2.587024689E1,-1.284997940E1,-2.760514498E0,2.901744449E1
2.398875766E0,2.914790916E1,-1.127698898E1,-2.286462545E0,3.133686328E1
2.400888732E0,3.078075409E1,-1.033367348E1,-1.956062794E0,3.252792357E1
2.402901665E0,3.399856186E1,-8.207622528E0,-1.221042871E0,3.499654585E1
2.404914598E0,3.720709229E1,-5.832574844E0,-6.296750307E-1,3.766673780E1
2.407847598E0,4.038659286E1,-3.258508444E0,-1.053448766E-1,4.051796957E1
2.409841096E0,4.339610291E1,-5.147533417E-1,5.147533417E-1,4.340220835E1
2.411853096E0,4.610184860E1,2.308010340E0,1.247379065E0,4.617643675E1
2.413867096E0,4.732049942E1,3.696647406E0,1.659181833E0,4.749366012E1
2.415880096E0,4.949682999E1,6.320991993E0,2.549824715E0,4.996391422E1
2.417893429E0,5.132120895E1,8.602665901E0,3.593696833E0,5.216116377E1
2.419906679E0,5.207299042E1,9.605836868E0,4.204218388E0,5.311820672E1
2.421919879E0,5.319347382E1,1.130571938E1,5.674557209E0,5.467691969E1
2.423933045E0,5.389527512E1,1.272787571E1,7.628225803E0,5.590070956E1
2.425946045E0,5.413469696E1,1.329051304E1,9.998485565E0,5.663190678E1
2.427959170E0,5.407962799E1,1.402074432E1,1.123149967E1,5.698538427E1
2.429972392E0,5.362682724E1,1.423382854E1,1.363527775E1,5.713457162E1
2.431985592E0,5.268350983E1,1.396807194E1,1.574486923E1,5.673235539E1
2.433998773E0,5.205383682E1,1.369513321E1,1.669297218E1,5.635436027E1
2.436011939E0,5.056464386E1,1.294095993E1,1.850059509E1,5.537620131E1
2.438025015E0,4.885278702E1,1.201919174E1,1.992753983E1,5.411249960E1
2.440038086E0,4.794298935E1,1.154514027E1,2.045905113E1,5.338907439E1
2.442051152E0,4.603720856E1,1.061379528E1,2.126589775E1,5.181038148E1
2.444064277E0,4.404253769E1,9.797372818E0,2.184529495E1,5.012933823E1
2.446077453E0,4.206971359E1,9.119813919E0,2.223794365E1,4.845160416E1
2.448090508E0,4.110724640E1,8.818143845E0,2.236244202E1,4.761978770E1
2.450103560E0,3.926849747E1,8.274660110E0,2.249412346E1,4.600511367E1
2.452116560E0,3.842334747E1,8.037634850E0,2.250130653E1,4.524672365E1
2.454151893E0,3.611054611E1,7.391200066E0,2.233850098E1,4.310000006E1
2.456186302E0,3.544974899E1,7.187692642E0,2.223315620E1,4.245775387E1
2.458219823E0,3.423798370E1,6.830956936E0,2.194345665E1,4.123611027E1
2.460252531E0,3.323241806E1,6.541258335E0,2.153883743E1,4.013854991E1
2.462284491E0,3.280146027E1,6.416759968E0,2.130181122E1,3.963430036E1
2.464315798E0,3.205447006E1,6.203675747E0,2.075593376E1,3.868828544E1
2.466346464E0,3.148704529E1,6.062417984E0,2.014062309E1,3.786596930E1
2.468376499E0,3.126438332E1,6.002563000E0,1.980064583E1,3.749077222E1
2.470405947E0,3.091243553E1,5.952284813E0,1.912308693E1,3.683341986E1
2.472434847E0,3.066822815E1,5.940313816E0,1.838806725E1,3.624842842E1
2.474463713E0,3.057724762E1,5.954679012E0,1.800020599E1,3.597823912E1
2.476492579E0,3.045993233E1,6.004957199E0,1.717660141E1,3.548101780E1
2.478521445E0,3.034261513E1,6.095936775E0,1.631229401E1,3.498464911E1
2.480550311E0,3.023248291E1,6.215646744E0,1.541207504E1,3.449883106E1
2.482579177E0,3.014629173E1,6.265924931E0,1.495238781E1,3.422914871E1
2.484608043E0,2.992362976E1,6.349722385E0,1.405186939E1,3.366300084E1
2.486636943E0,2.957886505E1,6.385635376E0,1.321868706E1,3.302149731E1
2.488694109E0,2.915987968E1,6.332962990E0,1.245014858E1,3.233281929E1
2.490751275E0,2.863794518E1,6.191704750E0,1.171991634E1,3.155670374E1
2.492808475E0,2.833627510E1,6.093542576E0,1.138472843E1,3.113981036E1
2.494865675E0,2.764913940E1,5.842151642E0,1.078857231E1,3.024894937E1
2.496922875E0,2.687581253E1,5.504569054E0,1.026663589E1,2.929186563E1
2.498980141E0,2.644725037E1,5.313032627E0,1.003918743E1,2.878316612E1
2.501037407E0,2.549675179E1,4.857835293E0,9.658509254E0,2.769421810E1
2.503094707E0,2.447652245E1,4.355052948E0,9.354445457E0,2.656261070E1
2.505151973E0,2.340631485E1,3.842693806E0,9.126996040E0,2.541503349E1
2.507209206E0,2.231455803E1,3.299209833E0,8.978555679E0,2.427835966E1
2.509266472E0,2.176149750E1,3.014299870E0,8.913911819E0,2.370878742E1
2.511323738E0,2.067453003E1,2.461239338E0,8.796596527E0,2.260252202E1
2.513381038E0,2.014541245E1,2.178723574E0,8.736741066E0,2.206615335E1
2.515422738E0,1.910632896E1,1.608903527E0,8.617031097E0,2.102126547E1
2.517464338E0,1.813667679E1,1.034295082E0,8.463802338E0,2.004107685E1
2.519505904E0,1.767220116E1,7.685387731E-1,8.387187958E0,1.957657446E1
2.521547404E0,1.677198219E1,2.633621991E-1,8.202834129E0,1.867231196E1
2.523588870E0,1.592203999E1,-1.651999205E-1,7.977779388E0,1.780964942E1
2.525630303E0,1.549826622E1,-3.734954596E-1,7.867646217E0,1.738492484E1
2.527671736E0,1.471296787E1,-7.278373241E-1,7.654561996E0,1.660100871E1
2.529713102E0,1.397525501E1,-1.024718285E0,7.424718857E0,1.585825496E1
2.531754402E0,1.330727196E1,-1.288080573E0,7.214028835E0,1.519160461E1
2.533795702E0,1.300560284E1,-1.405396342E0,7.091924667E0,1.488006181E1
2.535837002E0,1.244057083E1,-1.616086125E0,6.833351135E0,1.428545501E1
2.537878335E0,1.193539429E1,-1.783680320E0,6.598719120E0,1.375420831E1
2.539919635E0,1.169118595E1,-1.853112102E0,6.471826553E0,1.349082623E1
2.541960935E0,1.125065327E1,-1.965639591E0,6.196493149E0,1.299374716E1
2.544002235E0,1.087236881E1,-2.054224968E0,5.913977623E0,1.254605018E1
2.546043568E0,1.066886234E1,-2.092532396E0,5.765536785E0,1.230628823E1
2.548084934E0,1.029297256E1,-2.126051188E0,5.468656063E0,1.184785116E1
2.550098034E0,9.955389977E0,-2.161964178E0,5.150227070E0,1.141528438E1
2.552111134E0,9.780612946E0,-2.171540976E0,4.987421513E0,1.119153042E1
2.554124234E0,9.462183952E0,-2.171540976E0,4.690241337E0,1.078178460E1
2.556137334E0,9.143755913E0,-2.169146776E0,4.426878929E0,1.038800881E1
2.558150434E0,8.827720642E0,-2.178723574E0,4.170699596E0,1.000351055E1
2.560163467E0,8.679280281E0,-2.176329374E0,4.053383350E0,9.823249581E0
2.562176500E0,8.394370079E0,-2.173935175E0,3.813963413E0,9.473001641E0
2.564189466E0,8.126219749E0,-2.145204782E0,3.552995205E0,9.124753471E0
2.566202399E0,8.011298180E0,-2.130839586E0,3.416525841E0,8.966271504E0
2.568215332E0,7.769483566E0,-2.020706177E0,2.968810081E0,8.559320162E0
2.570230132E0,7.707234383E0,-1.975216389E0,2.779668093E0,8.427899876E0
2.572242998E0,7.671321392E0,-1.927332401E0,2.590526342E0,8.323136958E0
2.574255864E0,7.616254807E0,-1.807622313E0,2.233790159E0,8.140310447E0
2.576268730E0,7.628225803E0,-1.707065821E0,1.833958507E0,8.029153531E0
2.578281630E0,7.647379398E0,-1.635239720E0,1.616086125E0,7.985496539E0
2.580294530E0,7.676109791E0,-1.467645645E0,1.189918280E0,7.905223006E0
2.582307530E0,7.664138794E0,-1.276109457E0,7.565677166E-1,7.806399523E0
2.584320563E0,7.635408401E0,-1.194706678E0,5.506663918E-1,7.747904167E0
2.586333596E0,7.604283810E0,-1.051054597E0,1.771709323E-1,7.678622114E0
2.588346662E0,7.494150639E0,-8.978256583E-1,-1.484405100E-1,7.549199911E0
2.590359828E0,7.369652271E0,-7.900865674E-1,-3.974374831E-1,7.422531100E0
2.592373094E0,7.305008888E0,-7.565677166E-1,-4.955997467E-1,7.360785874E0
2.594386360E0,7.130231857E0,-7.206547260E-1,-6.392518282E-1,7.195011638E0
2.596399660E0,6.969820499E0,-7.062895298E-1,-6.799532771E-1,7.038435846E0
2.598413026E0,6.886023521E0,-7.062895298E-1,-6.560112834E-1,6.953165872E0
2.600426392E0,6.675333500E0,-7.254431248E-1,-5.674257874E-1,6.738569365E0
2.602439758E0,6.421548367E0,-8.044517636E-1,-4.118026793E-1,6.484829027E0
2.604453158E0,6.268319130E0,-8.523358107E-1,-3.184288144E-1,6.334011206E0
2.606466524E0,5.925948620E0,-9.504981041E-1,-9.816227108E-2,6.002495275E0
2.608479857E0,5.502174854E0,-1.089361787E0,1.149216816E-1,5.610155454E0
2.610493157E0,5.272331238E0,-1.173158884E0,2.130839527E-1,5.405477150E0
2.612506390E0,4.745307922E0,-1.347935557E0,3.998316824E-1,4.949216394E0
2.614519556E0,4.180276394E0,-1.551442742E0,5.578489900E-1,4.493648941E0
2.616532756E0,3.555389643E0,-1.776497602E0,6.823474765E-1,4.032658840E0
2.618545989E0,3.220201254E0,-1.893813491E0,7.182605267E-1,3.804224473E0
2.620559289E0,2.547430515E0,-2.128445387E0,7.757213712E-1,3.409021214E0
2.622572622E0,1.865083098E0,-2.375048161E0,7.948749661E-1,3.122693539E0
2.624586055E0,1.537077546E0,-2.501940727E0,7.900865674E-1,3.040814294E0
2.626599588E0,9.026140571E-1,-2.734178305E0,7.541735172E-1,2.976444327E0
2.628613154E0,3.136404157E-1,-2.923320293E0,6.895300746E-1,3.019871450E0
2.630624854E0,2.154781483E-2,-2.995146275E0,6.631938815E-1,3.067766555E0
2.632638487E0,-5.506663918E-1,-3.090914488E0,6.344634295E-1,3.203050060E0
2.634652153E0,-1.101332784E0,-3.172317266E0,6.177040339E-1,3.414394385E0
2.636665786E0,-1.345541358E0,-3.196259260E0,6.081272364E-1,3.520848412E0
2.638679452E0,-1.836352706E0,-3.217807055E0,5.985504389E-1,3.752963646E0
2.640693152E0,-2.288856745E0,-3.244143248E0,5.889736414E-1,4.013753924E0
2.642706818E0,-2.726995707E0,-3.232172251E0,5.554547906E-1,4.265204927E0
2.644720451E0,-2.935291290E0,-3.227383852E0,5.363011956E-1,4.395402195E0
2.646734084E0,-3.339911461E0,-3.215412855E0,4.620809257E-1,4.659120859E0
2.648747650E0,-3.734954596E0,-3.193865061E0,3.423708379E-1,4.926243767E0
2.650789416E0,-4.050989151E0,-3.143586874E0,1.987187415E-1,5.131485231E0
2.652831249E0,-4.362235546E0,-3.095702887E0,3.112462163E-2,5.349153584E0
2.654873082E0,-4.532223701E0,-3.083731890E0,-5.746084079E-2,5.482130589E0
2.656914882E0,-4.833893299E0,-3.038241863E0,-2.513911724E-1,5.714948431E0
2.658956615E0,-5.076006889E0,-2.997540474E0,-4.644751251E-1,5.913275909E0
2.660998415E0,-5.186140060E0,-2.975992680E0,-5.674257874E-1,6.006209552E0
2.663040315E0,-5.430348873E0,-2.947262287E0,-7.661445141E-1,6.225915297E0
2.665082181E0,-5.696105003E0,-2.952050686E0,-9.337386489E-1,6.483215508E0
2.667124114E0,-5.992986202E0,-2.964021683E0,-1.070208192E0,6.771015709E0
2.669166114E0,-6.158185959E0,-2.978386879E0,-1.144428372E0,6.935687349E0
2.671208214E0,-6.447884560E0,-3.035847664E0,-1.280897856E0,7.241014131E0
2.673250380E0,-6.783072472E0,-3.134010077E0,-1.422155857E0,7.606222360E0
2.675292580E0,-6.969820499E0,-3.227383852E0,-1.474828243E0,7.821094723E0
2.677334746E0,-7.467814445E0,-3.433285236E0,-1.606509328E0,8.374758046E0
2.679376879E0,-8.080730438E0,-3.665522814E0,-1.750161409E0,9.044187463E0
2.681418979E0,-8.415918350E0,-3.821146011E0,-1.824381709E0,9.421104348E0
2.683461079E0,-9.134179115E0,-4.158728123E0,-2.039859772E0,1.024154654E1
2.685503112E0,-9.962572098E0,-4.539406300E0,-2.327163935E0,1.119262008E1
2.687545078E0,-1.039113426E1,-4.714183331E0,-2.487575531E0,1.167849424E1
2.689587011E0,-1.186835670E1,-5.186140060E0,-3.014299870E0,1.329811804E1
2.691628944E0,-1.240465832E1,-5.308244228E0,-3.208230257E0,1.386887689E1
2.693670877E0,-1.356584644E1,-5.516540051E0,-3.646369219E0,1.509173324E1
2.695712777E0,-1.418833828E1,-5.609913826E0,-3.895366192E0,1.574655372E1
2.697770143E0,-1.546235275E1,-5.799055576E0,-4.491522312E0,1.711394668E1
2.699827509E0,-1.673606873E1,-5.988197803E0,-5.219658852E0,1.852564028E1
2.701884842E0,-1.792359161E1,-6.213252544E0,-6.033687592E0,1.990640674E1
2.703942175E0,-1.850777817E1,-6.352116585E0,-6.452672958E0,2.060398569E1
2.705999508E0,-1.962108231E1,-6.617872715E0,-7.297826290E0,2.195544075E1
2.708056874E0,-2.073917389E1,-6.845322132E0,-8.128614426E0,2.330335043E1
2.710114240E0,-2.183811188E1,-6.938695908E0,-8.559570312E0,2.446047578E1
2.712143340E0,-2.236244202E1,-7.137414455E0,-9.414299965E0,2.529131357E1
2.714172340E0,-2.330575752E1,-7.276278019E0,-1.020199299E1,2.646097535E1
2.716201340E0,-2.405514336E1,-7.391200066E0,-1.092025280E1,2.743231090E1
2.718230340E0,-2.433287048E1,-7.422324657E0,-1.123149967E1,2.780874097E1
2.720259340E0,-2.463005066E1,-7.431901455E0,-1.168160915E1,2.825477919E1
2.722288273E0,-2.455822372E1,-7.379229069E0,-1.178934860E1,2.822318399E1
2.724317073E0,-2.439272499E1,-7.333739281E0,-1.173428154E1,2.804428868E1
2.726345873E0,-2.383966446E1,-7.240365028E0,-1.138712215E1,2.739377736E1
2.728374573E0,-2.315971184E1,-7.182904243E0,-1.073350525E1,2.651743767E1
2.730403206E0,-2.280058098E1,-7.194875240E0,-1.033367348E1,2.604644947E1
2.733336206E0,-2.157475090E1,-7.427113056E0,-8.961795807E0,2.451419321E1
2.735517096E0,-2.062185860E1,-7.743147373E0,-7.987356186E0,2.343107428E1
2.737529096E0,-2.012386322E1,-7.941866398E0,-7.510910034E0,2.290102361E1
2.739542096E0,-1.906562614E1,-8.363245964E0,-6.627449512E0,2.184868578E1
2.741554596E0,-1.789486122E1,-8.810961723E0,-5.811026573E0,2.077563800E1
2.743567262E0,-1.725800514E1,-9.057564735E0,-5.437531471E0,2.023474657E1
2.745580262E0,-1.587894440E1,-9.593865395E0,-4.786009312E0,1.915956715E1
2.747593262E0,-1.433677864E1,-1.019002151E1,-4.237737179E0,1.809248951E1
2.749606262E0,-1.349162579E1,-1.052042198E1,-3.983951569E0,1.756630625E1
2.751619404E0,-1.061140156E1,-1.154274559E1,-3.366247654E0,1.603647224E1
2.753632404E0,-9.565135002E0,-1.184920311E1,-3.215412855E0,1.556387811E1
2.755645515E0,-8.480561256E0,-1.214129639E1,-3.078943491E0,1.512649630E1
2.757658615E0,-6.335357189E0,-1.263210773E1,-2.813186884E0,1.440905677E1
2.759671796E0,-4.266467571E0,-1.298884392E1,-2.528276920E0,1.390341670E1
2.761684962E0,-2.238578558E0,-1.329769516E1,-2.267308950E0,1.367408572E1
2.763698115E0,-1.225831270E0,-1.343177128E1,-2.157175779E0,1.365900982E1
2.765711186E0,8.212111592E-1,-1.374062252E1,-1.968033791E0,1.390511604E1
2.767724252E0,2.964021683E0,-1.403750420E1,-1.833958507E0,1.446375997E1
2.769737314E0,4.067748547E0,-1.416918468E1,-1.764526606E0,1.484674803E1
2.771750431E0,6.354510784E0,-1.436072063E1,-1.596932530E0,1.578481226E1
2.773763431E0,8.806173325E0,-1.447564316E1,-1.374271750E0,1.699945753E1
2.775776431E0,1.002003384E1,-1.449479675E1,-1.252167463E0,1.766545030E1
2.777789381E0,1.248845577E1,-1.443733597E1,-1.015141487E0,1.911618973E1
2.779802428E0,1.502660847E1,-1.422904015E1,-7.158663273E-1,2.070693145E1
2.781815473E0,1.633384323E1,-1.408299351E1,-5.195417404E-1,2.157301705E1
2.783828559E0,1.921167374E1,-1.370471001E1,-5.506663769E-2,2.359895160E1
2.785841684E0,2.271678352E1,-1.312531281E1,3.615244627E-1,2.623846013E1
2.787854764E0,2.645203781E1,-1.275421143E1,5.650315881E-1,2.937174619E1
2.789867840E0,2.843683052E1,-1.176780033E1,1.086967587E0,3.079473905E1
2.791880914E0,3.254049301E1,-1.040310574E1,1.857900500E0,3.421344894E1
2.793893985E0,3.664924240E1,-8.652944565E0,2.975992680E0,3.777428955E1
2.795907053E0,3.874895859E1,-7.594707012E0,3.636792421E0,3.965334318E1
2.797920153E0,4.302021408E1,-5.078401089E0,5.205293655E0,4.363054044E1
2.799933253E0,4.734204483E1,-1.982398987E0,7.345710278E0,4.794954196E1
2.801946419E0,4.943936539E1,-2.489969730E-1,8.729558945E0,5.020476122E1
2.803959619E0,5.332515717E1,3.483563423E0,1.222269917E1,5.481881042E1
2.805972785E0,5.670606995E1,7.185298443E0,1.619497871E1,5.940946236E1
2.807985951E0,5.821920395E1,8.861239433E0,1.821568489E1,6.164258632E1
2.809999084E0,6.088634491E1,1.169358063E1,2.208710861E1,6.581585820E1
2.812012184E0,6.310816574E1,1.377892971E1,2.570504761E1,6.952157190E1
2.814027117E0,6.464315033E1,1.521096230E1,2.940648270E1,7.262817279E1
2.816040150E0,6.511001587E1,1.569937897E1,3.117340469E1,7.387533977E1
2.818053216E0,6.535901642E1,1.632905388E1,3.455192184E1,7.571178462E1
2.820066216E0,6.471018219E1,1.645834160E1,3.766917419E1,7.666323351E1
2.822079216E0,6.404459381E1,1.631229401E1,3.909132767E1,7.678497790E1
2.824092216E0,6.207386780E1,1.566107178E1,4.150228882E1,7.629465387E1
2.826105249E0,5.937560272E1,1.466717911E1,4.318780899E1,7.487172488E1
2.828118315E0,5.777388382E1,1.406623459E1,4.373129272E1,7.381129026E1
2.830131381E0,5.420173264E1,1.267520332E1,4.423197937E1,7.109821797E1
2.832144414E0,5.036113358E1,1.115727901E1,4.401859665E1,6.781124907E1
2.834157547E0,4.841943741E1,1.037437534E1,4.366904068E1,6.602313759E1
2.836170680E0,4.468208694E1,8.767866135E0,4.254137421E1,6.231478869E1
2.838183846E0,4.115512848E1,7.230788231E0,4.095401764E1,5.850863577E1
2.840197012E0,3.951749802E1,6.507739544E0,4.005140305E1,5.664007600E1
2.842210212E0,3.652474213E1,5.234024048E0,3.806182098E1,5.301088579E1
2.844223412E0,3.397222519E1,4.194641590E0,3.591661835E1,4.961562834E1
2.846236612E0,3.188208771E1,3.387795448E0,3.377111435E1,4.656643468E1
2.848249912E0,3.099623299E1,3.095702887E0,3.271287537E1,4.517169524E1
2.850263312E0,2.955253029E1,2.703053713E0,3.066583252E1,4.267378387E1
2.852276745E0,2.854217720E1,2.547430515E0,2.863554955E1,4.051098591E1
2.854290145E0,2.817346954E1,2.547430515E0,2.761561966E1,3.953297658E1
2.856303545E0,2.772575378E1,2.724601507E0,2.559491348E1,3.783173896E1
2.858317878E0,2.754379463E1,3.038241863E0,2.360742760E1,3.640332642E1
2.860331344E0,2.754140091E1,3.227383852E0,2.264256477E1,3.579986746E1
2.862344810E0,2.764913940E1,3.658340216E0,2.075593376E1,3.476589060E1
2.864358276E0,2.788137627E1,4.106055737E0,1.891479111E1,3.394112784E1
2.866371809E0,2.802024078E1,4.328716755E0,1.802414894E1,3.359675025E1
2.868385375E0,2.832909203E1,4.721365929E0,1.630990028E1,3.302789122E1
2.870399041E0,2.859006119E1,5.030517101E0,1.469351482E1,3.253608887E1
2.872412774E0,2.876962471E1,5.222053051E0,1.313488960E1,3.205442979E1
2.874425540E0,2.883187485E1,5.279513836E0,1.237592793E1,3.181688020E1
2.876440240E0,2.886539268E1,5.286696434E0,1.092982960E1,3.131487233E1
2.878454973E0,2.867385674E1,5.143044472E0,9.636960983E0,3.068406726E1
2.880469773E0,2.849429131E1,5.013757706E0,9.062353134E0,3.031812408E1
2.882484606E0,2.800826836E1,4.673481941E0,8.025663376E0,2.950789390E1
2.884499472E0,2.731395149E1,4.216189384E0,7.089530468E0,2.853225616E1
2.886514338E0,2.690693665E1,3.964797974E0,6.670545101E0,2.800355396E1
2.888529204E0,2.598038101E1,3.392583847E0,5.880458832E0,2.685273950E1
2.890544137E0,2.498439217E1,2.731784105E0,5.159803867E0,2.565747595E1
2.892559103E0,2.395458603E1,2.377442360E0,4.544194698E0,2.449743108E1
2.895492103E0,2.284846497E1,1.276109457E0,4.031835556E0,2.323653383E1
