"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.627337467E0,-4.661510944E0,2.257732153E0,-9.361328483E-1
1.629350133E0,-4.587290287E0,2.310404539E0,-9.050082564E-1
1.631362633E0,-4.417302132E0,2.451662540E0,-7.996633649E-1
1.633375033E0,-4.288015366E0,2.621650934E0,-6.655880809E-1
1.635387366E0,-4.206612587E0,2.688688517E0,-5.985504389E-1
1.637399794E0,-4.055777550E0,2.815581083E0,-4.788403511E-1
1.639412294E0,-3.909731388E0,2.954444885E0,-3.782838583E-1
1.641424849E0,-3.840299606E0,3.004723072E0,-3.399766386E-1
1.643437349E0,-3.706224203E0,3.093308687E0,-3.375824392E-1
1.645449803E0,-3.617638826E0,3.126827478E0,-3.687070608E-1
1.647462219E0,-3.581725836E0,3.107673883E0,-4.094084799E-1
1.649474603E0,-3.603273630E0,3.009511471E0,-4.548983276E-1
1.651486960E0,-3.699041605E0,2.856282711E0,-5.434837937E-1
1.653499293E0,-3.921702385E0,2.650381327E0,-6.440402865E-1
1.655511605E0,-4.065354347E0,2.506729126E0,-7.015010715E-1
1.657523957E0,-4.584896088E0,2.044648170E0,-9.433154464E-1
1.659536234E0,-4.781220913E0,1.886630893E0,-1.084573388E0
1.661548444E0,-4.987421513E0,1.726219416E0,-1.261744261E0
1.663560644E0,-5.430348873E0,1.434126854E0,-1.735796213E0
1.665590548E0,-5.940313816E0,1.235408068E0,-2.322375536E0
1.667619729E0,-6.462249756E0,1.122880578E0,-2.889801502E0
1.669648163E0,-6.728005886E0,1.103726983E0,-3.145981073E0
1.671675913E0,-7.254730225E0,1.048660398E0,-3.562572241E0
1.673703033E0,-7.822156429E0,1.010353088E0,-3.797203779E0
1.675729571E0,-8.131008148E0,9.720458984E-1,-3.866635799E0
1.677755645E0,-8.729558945E0,8.690952063E-1,-3.888183594E0
1.679781252E0,-9.323320389E0,7.445967197E-1,-3.837905407E0
1.681806493E0,-9.897929192E0,6.248866320E-1,-3.754108191E0
1.683831326E0,-1.023072338E1,5.602431893E-1,-3.708618402E0
1.685856159E0,-1.090109921E1,4.501099288E-1,-3.629609823E0
1.687881025E0,-1.162414837E1,3.806780577E-1,-3.596091032E0
1.689905891E0,-1.201919174E1,3.399766386E-1,-3.576937437E0
1.691930791E0,-1.290983486E1,2.633621991E-1,-3.541024208E0
1.693955724E0,-1.388906288E1,1.723825186E-1,-3.545812607E0
1.695980757E0,-1.439184570E1,1.675941199E-1,-3.579331636E0
1.698005790E0,-1.540968037E1,1.795651317E-1,-3.648763418E0
1.700059090E0,-1.648228264E1,1.987187415E-1,-3.634398222E0
1.702112423E0,-1.753573227E1,1.723825186E-1,-3.495534420E0
1.704165823E0,-1.857242203E1,8.619125932E-2,-3.177105665E0
1.706219289E0,-1.954686165E1,-3.591302410E-2,-2.736572504E0
1.708272789E0,-1.999218369E1,-1.149216816E-1,-2.482787132E0
1.710326322E0,-2.082057571E1,-2.753331959E-1,-1.884236693E0
1.712379855E0,-2.152686691E1,-4.525041282E-1,-1.206677675E0
1.714433455E0,-2.181177521E1,-5.602431893E-1,-8.475474119E-1
1.716487088E0,-2.221879005E1,-7.589619160E-1,-1.173158810E-1
1.718540721E0,-2.243187332E1,-9.121908545E-1,6.344634295E-1
1.720594387E0,-2.246060562E1,-9.768342972E-1,1.007958889E0
1.722648153E0,-2.238638496E1,-1.086967587E0,1.680729628E0
1.724701986E0,-2.210147476E1,-1.144428372E0,2.288856745E0
1.726743452E0,-2.190275574E1,-1.137245774E0,2.557007313E0
1.728784918E0,-2.138321304E1,-1.089361787E0,3.047818661E0
1.730826384E0,-2.080142212E1,-1.046266198E0,3.476380825E0
1.732867884E0,-2.017653656E1,-1.034295082E0,3.857059002E0
1.734909384E0,-1.987486649E1,-1.019929886E0,4.024652958E0
1.736950984E0,-1.928589249E1,-9.935936928E-1,4.240131378E0
1.738992550E0,-1.875438118E1,-9.720458984E-1,4.323928356E0
1.741034050E0,-1.850538254E1,-9.816226959E-1,4.323928356E0
1.743075450E0,-1.807682228E1,-9.816226959E-1,4.235342979E0
1.745117516E0,-1.773445129E1,-9.409212470E-1,4.079719543E0
1.747158949E0,-1.758361626E1,-9.193734527E-1,3.986345768E0
1.749200349E0,-1.730828285E1,-8.116343617E-1,3.785232782E0
1.751241749E0,-1.703534317E1,-6.703764796E-1,3.600879431E0
1.753283149E0,-1.689408493E1,-5.961562395E-1,3.497928619E0
1.755324549E0,-1.662593460E1,-4.453215301E-1,3.303998232E0
1.757365882E0,-1.632426643E1,-2.657563984E-1,3.129221678E0
1.759407248E0,-1.599625969E1,-8.858546615E-2,2.997540474E0
1.761420381E0,-1.583345413E1,-7.182605099E-3,2.925714493E0
1.763433514E0,-1.549347782E1,1.723825186E-1,2.801215887E0
1.765446647E0,-1.514631844E1,3.591302633E-1,2.705447912E0
1.767459813E0,-1.497872448E1,4.381389022E-1,2.662352324E0
1.769473013E0,-1.462647724E1,5.985504389E-1,2.573766708E0
1.771486213E0,-1.428650093E1,7.493851185E-1,2.494758129E0
1.773499479E0,-1.411411858E1,8.140285611E-1,2.470816135E0
1.775512745E0,-1.379329491E1,9.002198577E-1,2.420537949E0
1.777526011E0,-1.348923206E1,9.409212470E-1,2.370259762E0
1.779539277E0,-1.323784065E1,9.672574997E-1,2.334346771E0
1.781552543E0,-1.312052441E1,9.744400978E-1,2.312798738E0
1.783565776E0,-1.292898846E1,9.816226959E-1,2.281674147E0
1.785578976E0,-1.276139450E1,9.672574997E-1,2.255337954E0
1.787592209E0,-1.268956852E1,9.864110947E-1,2.212242365E0
1.789605409E0,-1.257464695E1,9.935936928E-1,2.166752577E0
1.791618642E0,-1.248127270E1,1.017535686E0,2.142810583E0
1.793631942E0,-1.243817711E1,1.039083481E0,2.118868589E0
1.795645242E0,-1.235198593E1,1.098938584E0,2.061407566E0
1.797658508E0,-1.228015995E1,1.154005170E0,2.015917778E0
1.799671774E0,-1.227297688E1,1.165976286E0,1.982398987E0
1.801685107E0,-1.228734207E1,1.211466074E0,1.932120800E0
1.803698473E0,-1.228494835E1,1.292868972E0,1.896207690E0
1.805711206E0,-1.228734207E1,1.312022567E0,1.869871497E0
1.807724606E0,-1.229691887E1,1.288080573E0,1.807622313E0
1.809738072E0,-1.235198593E1,1.266532660E0,1.728613615E0
1.811751572E0,-1.244296551E1,1.244984865E0,1.697489023E0
1.813765072E0,-1.251000309E1,1.161187768E0,1.625662923E0
1.815778638E0,-1.264647293E1,1.077390790E0,1.551442742E0
1.817792238E0,-1.279012489E1,1.015141487E0,1.474828243E0
1.819805871E0,-1.285955620E1,9.911994934E-1,1.429338455E0
1.821819404E0,-1.302475643E1,9.672574997E-1,1.345541358E0
1.823832870E0,-1.318277359E1,9.600749016E-1,1.237802267E0
1.825846970E0,-1.326178265E1,9.576807022E-1,1.185129881E0
1.827860336E0,-1.343416500E1,9.241618514E-1,1.029506683E0
1.829873702E0,-1.362330723E1,8.643068075E-1,8.595184088E-1
1.831887102E0,-1.371668053E1,8.403648138E-1,7.733271718E-1
1.833900468E0,-1.393934155E1,7.709329724E-1,5.793967843E-1
1.835913834E0,-1.415960789E1,6.991068721E-1,3.950432837E-1
1.837927200E0,-1.427931786E1,6.607996821E-1,3.040636182E-1
1.839940566E0,-1.461690044E1,5.195417404E-1,9.097966552E-2
1.841953932E0,-1.471536255E1,4.836287498E-1,4.070143029E-2
1.843967332E0,-1.489492702E1,4.333505034E-1,-6.224924326E-2
1.845980732E0,-1.496196461E1,4.070142806E-1,-1.101332754E-1
1.847994098E0,-1.504576206E1,3.854664862E-1,-2.059013397E-1
1.850007498E0,-1.507209778E1,4.309563041E-1,-2.825157940E-1
1.852020898E0,-1.507449245E1,4.716577232E-1,-3.280056417E-1
1.854034264E0,-1.505055046E1,6.033388376E-1,-4.237737060E-1
1.856047697E0,-1.502900219E1,7.565677166E-1,-5.027823448E-1
1.858061097E0,-1.501703167E1,8.331822157E-1,-5.315127969E-1
1.860074497E0,-1.498590660E1,9.816226959E-1,-5.841852427E-1
1.862116097E0,-1.498830128E1,1.110909581E0,-5.985504389E-1
1.864157730E0,-1.501703167E1,1.201889277E0,-5.793967843E-1
1.866199363E0,-1.508406925E1,1.264138460E0,-4.908113480E-1
1.868240996E0,-1.522293282E1,1.304839969E0,-3.711012602E-1
1.870282596E0,-1.529954720E1,1.331176162E0,-2.920926213E-1
1.872324196E0,-1.546714115E1,1.335964561E0,-1.053448766E-1
1.874365829E0,-1.565628338E1,1.319205165E0,9.816227108E-2
1.876407395E0,-1.575923443E1,1.309628367E0,1.987187415E-1
1.878448928E0,-1.599865437E1,1.297657371E0,4.094084799E-1
1.880490394E0,-1.624525642E1,1.237802267E0,6.703764796E-1
1.882531960E0,-1.636017799E1,1.199495077E0,8.164227605E-1
1.884573560E0,-1.663790703E1,1.113303781E0,1.108515382E0
1.886614493E0,-1.690605736E1,1.012747288E0,1.434126854E0
1.888656159E0,-1.702576637E1,9.600749016E-1,1.601720929E0
1.890697792E0,-1.723166847E1,8.403648138E-1,1.948880196E0
1.892739392E0,-1.739926147E1,7.182605267E-1,2.293645144E0
1.894780992E0,-1.751657867E1,5.913678408E-1,2.592920542E0
1.896822558E0,-1.755488586E1,5.315127969E-1,2.741360903E0
1.898864124E0,-1.759079933E1,4.118026793E-1,2.987963676E0
1.900905690E0,-1.758361626E1,2.561795712E-1,3.160346270E0
1.902947223E0,-1.756206894E1,1.675941199E-1,3.222595453E0
1.904988689E0,-1.748784828E1,-2.154781483E-2,3.287238836E0
1.907030155E0,-1.737532043E1,-2.585737705E-1,3.232172251E0
1.909083855E0,-1.721730232E1,-4.788403511E-1,3.143586874E0
1.911137555E0,-1.712392998E1,-5.746083856E-1,3.102885485E0
1.913191355E0,-1.687732697E1,-7.733271718E-1,2.964021683E0
1.915245088E0,-1.655650330E1,-9.337386489E-1,2.786850691E0
1.917298854E0,-1.637454414E1,-9.840168953E-1,2.683900118E0
1.919352620E0,-1.596752930E1,-1.041477680E0,2.487575531E0
1.921406420E0,-1.552699661E1,-1.055842996E0,2.250549555E0
1.923432053E0,-1.508646393E1,-1.029506683E0,1.994369984E0
1.925457653E0,-1.487816811E1,-1.007958889E0,1.838746905E0
1.927483219E0,-1.445888329E1,-9.481038451E-1,1.508347034E0
1.929508752E0,-1.406623459E1,-8.810662031E-1,1.163581967E0
1.931534318E0,-1.387948608E1,-8.355764151E-1,9.864110947E-1
1.933559851E0,-1.349162579E1,-7.422025204E-1,6.320692301E-1
1.935585317E0,-1.312291908E1,-6.440402865E-1,3.208230138E-1
1.937610783E0,-1.294574833E1,-5.937620401E-1,1.867477298E-1
1.939636249E0,-1.261774254E1,-4.764461517E-1,-5.506663769E-2
1.941661782E0,-1.232564926E1,-3.639186621E-1,-2.178723514E-1
1.943716548E0,-1.203595161E1,-2.609679997E-1,-3.375824392E-1
1.945771381E0,-1.180850220E1,-1.963245422E-1,-4.141969085E-1
1.947826247E0,-1.162893677E1,-1.580173075E-1,-4.740519226E-1
1.949881047E0,-1.154514027E1,-1.532289088E-1,-4.860229492E-1
1.951935847E0,-1.143740082E1,-1.556231081E-1,-4.884171486E-1
1.953990680E0,-1.137036324E1,-1.580173075E-1,-5.003881454E-1
1.956045546E0,-1.135360336E1,-1.651999205E-1,-4.908113480E-1
1.958100412E0,-1.139430523E1,-1.987187415E-1,-4.453215301E-1
1.960155312E0,-1.150683308E1,-2.082955539E-1,-3.519476354E-1
1.962210278E0,-1.168639755E1,-2.106897533E-1,-2.250549644E-1
1.964265311E0,-1.179413700E1,-2.106897533E-1,-1.436520964E-1
1.966320411E0,-1.199285603E1,-2.537853718E-1,-2.394201700E-3
1.968375511E0,-1.220115089E1,-2.825157940E-1,7.900865376E-2
1.970418411E0,-1.229691887E1,-3.399766386E-1,2.992752194E-1
1.972461311E0,-1.243578243E1,-3.902548850E-1,5.027823448E-1
1.974504144E0,-1.248366737E1,-4.525041282E-1,7.062895298E-1
1.976547044E0,-1.247648430E1,-4.860229492E-1,7.972691655E-1
1.978589910E0,-1.241184044E1,-5.770025849E-1,9.289502501E-1
1.980632810E0,-1.225142956E1,-6.631938815E-1,1.060631394E0
1.982675743E0,-1.215326691E1,-7.038952708E-1,1.149216771E0
1.984718543E0,-1.190187550E1,-7.757213712E-1,1.352723956E0
1.986761309E0,-1.159781265E1,-8.690952063E-1,1.496376038E0
1.988804042E0,-1.145176601E1,-9.121908545E-1,1.549048543E0
1.990846842E0,-1.110939503E1,-1.029506683E0,1.647210717E0
1.992889608E0,-1.076463032E1,-1.144428372E0,1.697489023E0
1.994932441E0,-1.057069969E1,-1.197100878E0,1.697489023E0
1.996975341E0,-1.017565632E1,-1.295263171E0,1.604115129E0
1.999018307E0,-9.818920135E0,-1.405396342E0,1.319205165E0
2.001061273E0,-9.426271439E0,-1.472434044E0,1.086967587E0
2.003104206E0,-9.232340813E0,-1.470039845E0,1.060631394E0
2.005117906E0,-8.832509041E0,-1.414973259E0,9.744400978E-1
2.007131539E0,-8.439860344E0,-1.367089152E0,7.781155705E-1
2.009145172E0,-8.255506516E0,-1.367089152E0,6.105214357E-1
2.011158805E0,-7.872434616E0,-1.374271750E0,2.178723514E-1
2.013172438E0,-7.477391243E0,-1.335964561E0,-1.340752989E-1
2.015186038E0,-7.285854816E0,-1.314416766E0,-3.232172430E-1
2.017199604E0,-6.924330711E0,-1.300051570E0,-6.823474765E-1
2.019213170E0,-6.613084316E0,-1.338358760E0,-1.029506683E0
2.021226703E0,-6.483797550E0,-1.388636947E0,-1.197100878E0
2.023240136E0,-6.208464146E0,-1.707065821E0,-1.647210717E0
2.025255302E0,-6.155791759E0,-1.865083098E0,-1.764526606E0
2.027268668E0,-6.036081791E0,-2.190694571E0,-1.965639591E0
2.029282034E0,-5.985803604E0,-2.343923569E0,-2.068590164E0
2.031295400E0,-5.890035629E0,-2.592920542E0,-2.257732153E0
2.033308733E0,-5.763142586E0,-2.839523315E0,-2.355894566E0
2.035322033E0,-5.684134007E0,-2.952050686E0,-2.401384354E0
2.037335333E0,-5.511751652E0,-3.150769472E0,-2.482787132E0
2.039348599E0,-5.260360241E0,-3.272873640E0,-2.557007313E0
2.041361865E0,-5.109525681E0,-3.347094059E0,-2.602497339E0
2.043375098E0,-4.759673119E0,-3.485957623E0,-2.669534922E0
2.045388431E0,-4.288015366E0,-3.605667830E0,-2.722207308E0
2.047401831E0,-4.022258759E0,-3.694253206E0,-2.731784105E0
2.049415297E0,-3.469198227E0,-3.873818398E0,-2.746149302E0
2.051428697E0,-2.832340717E0,-4.106055737E0,-2.758120298E0
2.053442097E0,-2.075772762E0,-4.410119534E0,-2.801215887E0
2.055455463E0,-1.628057122E0,-4.558559895E0,-2.820369720E0
2.057468796E0,-6.200982332E-1,-4.872200489E0,-2.925714493E0
2.059482062E0,5.003881454E-1,-5.195716858E0,-3.119644880E0
2.061495295E0,1.098938584E0,-5.368099689E0,-3.258508444E0
2.063508561E0,2.418143749E0,-5.770325184E0,-3.684676409E0
2.065521761E0,3.916913986E0,-6.246771336E0,-4.249708176E0
2.067534994E0,4.723760128E0,-6.500556946E0,-4.565742493E0
2.069548994E0,6.543652534E0,-7.022492886E0,-5.214870453E0
2.071562194E0,8.696040154E0,-7.474997044E0,-5.818209171E0
2.073575427E0,9.926659584E0,-7.647379398E0,-6.100725174E0
2.075588660E0,1.270153904E1,-7.819762230E0,-6.668150902E0
2.077601893E0,1.601301956E1,-7.702445984E0,-7.211634636E0
2.079615159E0,1.971924400E1,-7.518092632E0,-7.822156429E0
2.081628459E0,2.159629822E1,-6.972214699E0,-8.111854553E0
2.083641792E0,2.685186958E1,-5.291484833E0,-8.485349655E0
2.085653358E0,2.872413635E1,-4.675876141E0,-8.669703484E0
2.087666691E0,3.053654671E1,-4.232948780E0,-8.741529465E0
2.089680024E0,3.395307159E1,-3.612850428E0,-8.724770546E0
2.091693324E0,3.735792542E1,-3.229778051E0,-8.595483780E0
2.093706657E0,3.900513840E1,-3.119644880E0,-8.511686325E0
2.095720023E0,4.221097183E1,-2.947262287E0,-8.150161743E0
2.097733389E0,4.530218506E1,-2.760514498E0,-7.537246227E0
2.099746755E0,4.687517548E1,-2.645592928E0,-7.139808655E0
2.101760055E0,4.984159470E1,-2.353500366E0,-6.354510784E0
2.103773355E0,5.268111801E1,-2.020706177E0,-5.547664642E0
2.105814955E0,5.507082748E1,-1.683123827E0,-5.030517101E0
2.107856555E0,5.694548798E1,-1.252167463E0,-4.556165695E0
2.109898121E0,5.832694244E1,-9.935936928E-1,-4.314351559E0
2.111939687E0,5.879381180E1,-8.762778044E-1,-4.309563160E0
2.113981253E0,5.918406677E1,-4.716577232E-1,-4.513070107E0
2.116022786E0,5.926307678E1,-7.661445439E-2,-4.876988888E0
2.118064352E0,5.924631500E1,5.506663769E-2,-5.169380665E0
2.120105952E0,5.902844620E1,2.035071403E-1,-6.031293392E0
2.122147652E0,5.850890350E1,2.298433632E-1,-7.158962250E0
2.124189318E0,5.816413879E1,1.867477298E-1,-7.800608635E0
2.126231084E0,5.725194550E1,-1.364694983E-1,-9.155726433E0
2.128272884E0,5.576514816E1,-1.127668977E0,-1.040789413E1
2.130313917E0,5.339219284E1,-1.963245392E0,-1.130571938E1
2.132355817E0,5.185272217E1,-4.280832767E0,-1.156189919E1
2.134397717E0,4.809143066E1,-7.295432091E0,-1.178216553E1
2.136439650E0,4.338413239E1,-1.067365074E1,-1.139909363E1
2.138481583E0,4.065474319E1,-1.240944672E1,-1.094658947E1
2.140523516E0,3.434601974E1,-1.584063721E1,-9.557952881E0
2.142565449E0,2.677525520E1,-1.931941223E1,-7.745541573E0
2.144607415E0,1.803133202E1,-2.287480164E1,-5.827786446E0
2.146649381E0,1.319474506E1,-2.471145439E1,-4.850652695E0
2.148691281E0,2.568978310E0,-2.852541733E1,-3.007117271E0
2.150733147E0,-3.177105665E0,-3.045753670E1,-2.202665567E0
2.152788313E0,-1.555333233E1,-3.429065323E1,-6.799532771E-1
2.154843546E0,-2.868343353E1,-3.792774582E1,8.786720037E-1
2.156898779E0,-4.384860611E1,-4.186141968E1,2.580949545E0
2.158953979E0,-5.916730881E1,-4.368101120E1,4.129997730E0
2.161009212E0,-6.604854584E1,-4.322611618E1,4.546588898E0
2.163064478E0,-7.504864502E1,-4.239293289E1,5.765536785E0
2.165119744E0,-7.757453156E1,-4.066910553E1,8.681674957E0
2.167146710E0,-7.799591064E1,-3.972579193E1,1.017326260E1
2.169173643E0,-7.831194305E1,-3.777691269E1,1.324502277E1
2.171200609E0,-7.839095306E1,-3.542580414E1,1.613512421E1
2.173227609E0,-7.840531921E1,-3.409672546E1,1.735377312E1
2.175254642E0,-7.841489410E1,-3.168815804E1,2.009513283E1
2.177281675E0,-7.841728973E1,-3.022290611E1,2.350926590E1
2.179308675E0,-7.841728973E1,-2.886299896E1,2.523099518E1
2.181335675E0,-7.841728973E1,-2.403120041E1,2.727085495E1
2.183362641E0,-7.841728973E1,-1.738250351E1,2.728522110E1
2.185389607E0,-7.841728973E1,-1.163372517E1,2.637063599E1
2.187444907E0,-7.841728973E1,-8.583512306E0,2.488144112E1
2.189500240E0,-7.841728973E1,-7.956231594E0,2.304239655E1
2.191555573E0,-7.818505096E1,-8.181286812E0,2.204640770E1
2.193610839E0,-7.406941986E1,-8.803778648E0,1.997063446E1
2.196476967E0,-6.635021210E1,-9.012074471E0,1.773684502E1
2.198490967E0,-6.203795624E1,-8.834903717E0,1.655171585E1
2.200502967E0,-5.337303925E1,-7.992144585E0,1.402553272E1
2.202515467E0,-4.517050552E1,-6.761524677E0,1.125304699E1
2.204528133E0,-4.135624313E1,-6.098330975E0,9.888352394E0
2.206541133E0,-3.115664482E1,-4.220977783E0,5.918766022E0
2.208553533E0,-2.816628647E1,-3.655946016E0,4.587290287E0
2.210566033E0,-2.274551392E1,-2.595314741E0,1.927332401E0
2.212578461E0,-2.030103493E1,-2.078166962E0,5.937620401E-1
2.214590836E0,-1.596034718E1,-1.065419793E0,-2.176329374E0
2.216603280E0,-1.236635113E1,-6.464344263E-2,-4.855441093E0
2.218615880E0,-1.084842682E1,4.429273009E-1,-6.091148376E0
2.220628516E0,-8.399158478E0,1.422155857E0,-8.214805603E0
2.222641266E0,-6.629843712E0,2.281674147E0,-9.830891609E0
2.224654035E0,-5.973832607E0,2.679111719E0,-1.041986465E1
2.226666892E0,-5.078401089E0,3.323152065E0,-1.131769085E1
2.228679625E0,-4.661510944E0,3.737348795E0,-1.191624069E1
2.230692312E0,-4.572925091E0,3.837905407E0,-1.210538292E1
2.232704900E0,-4.548983097E0,3.847482204E0,-1.219875717E1
2.234717566E0,-4.668693542E0,3.684676409E0,-1.195933723E1
2.236730250E0,-4.886565685E0,3.361459255E0,-1.148289108E1
2.238742950E0,-5.052064896E0,3.148375273E0,-1.114770222E1
2.240755759E0,-5.523722649E0,2.631227732E0,-1.029057789E1
2.242768577E0,-6.122272968E0,2.070984364E0,-9.239523888E0
2.244781403E0,-6.450278759E0,1.793257117E0,-8.655338287E0
2.246794236E0,-7.151779652E0,1.264138460E0,-7.412747860E0
2.248807036E0,-7.831733227E0,8.595184088E-1,-6.158185959E0
2.250819843E0,-8.131008148E0,6.967126727E-1,-5.521328449E0
2.252832657E0,-8.722375870E0,4.453215301E-1,-4.278438568E0
2.254845478E0,-9.201216698E0,2.801215947E-1,-3.090914488E0
2.256858271E0,-9.402329445E0,2.154781520E-1,-2.528276920E0
2.258871104E0,-9.830891609E0,4.309562966E-2,-1.489193439E0
2.260883970E0,-1.012298393E1,-9.576806426E-2,-5.793967843E-1
2.262896870E0,-1.030254936E1,-1.771709323E-1,2.106897533E-1
2.264909770E0,-1.036719227E1,-3.112462163E-1,5.602431893E-1
2.266922670E0,-1.044380665E1,-4.548983276E-1,1.376665950E0
2.268935603E0,-1.041747093E1,-4.812345505E-1,1.572990537E0
2.270948536E0,-1.035522175E1,-4.979939461E-1,1.726219416E0
2.272961469E0,-1.018762779E1,-4.860229492E-1,1.910573006E0
2.274974402E0,-9.979331970E0,-4.668693244E-1,1.999158382E0
2.276987302E0,-9.878775597E0,-4.548983276E-1,2.011129379E0
2.279000135E0,-9.672874451E0,-4.501099288E-1,1.987187386E0
2.281012935E0,-9.510068893E0,-4.261679053E-1,1.912967205E0
2.283025735E0,-9.440636635E0,-3.950432837E-1,1.860294700E0
2.285038535E0,-9.330503464E0,-3.471592367E-1,1.747767210E0
2.287051301E0,-9.208398819E0,-3.327940404E-1,1.635239720E0
2.289064101E0,-9.174880028E0,-3.256114423E-1,1.587355733E0
2.291076934E0,-9.107842445E0,-2.849099934E-1,1.486799240E0
2.293089834E0,-9.014469147E0,-2.705447972E-1,1.381454349E0
2.295102667E0,-8.930671692E0,-3.040636182E-1,1.206677675E0
2.297115433E0,-8.880393028E0,-3.208230138E-1,1.101332784E0
2.299128199E0,-8.741529465E0,-3.663128614E-1,8.667010069E-1
2.301140865E0,-8.583512306E0,-4.525041282E-1,6.033388376E-1
2.303153498E0,-8.487744331E0,-4.955997467E-1,4.764461517E-1
2.305166098E0,-8.269871712E0,-5.698199868E-1,2.370259613E-1
2.307178631E0,-7.992144585E0,-6.296750307E-1,-2.394201607E-2
2.309191097E0,-7.853281021E0,-6.488286853E-1,-1.316810995E-1
2.311203497E0,-7.568370819E0,-6.871358752E-1,-3.806780577E-1
2.313215797E0,-7.264307022E0,-6.943184733E-1,-6.009446383E-1
2.315228130E0,-7.118260860E0,-6.943184733E-1,-7.134721279E-1
2.317240463E0,-6.838139534E0,-6.607996821E-1,-8.810662031E-1
2.319252763E0,-6.591536522E0,-6.009446383E-1,-1.000776291E0
2.321265029E0,-6.388029575E0,-5.003881454E-1,-1.084573388E0
2.323277262E0,-6.289866924E0,-4.405331016E-1,-1.110909581E0
2.325289462E0,-6.105513573E0,-3.112462163E-1,-1.151610970E0
2.327301628E0,-5.964255810E0,-1.628057212E-1,-1.204283476E0
2.329315394E0,-5.899612427E0,-9.337386489E-2,-1.216254473E0
2.331329160E0,-5.813420773E0,-4.788403399E-3,-1.211466074E0
2.333342926E0,-5.739200592E0,8.140286058E-2,-1.139639974E0
2.335356726E0,-5.720046997E0,1.053448766E-1,-1.103726983E0
2.337370526E0,-5.672163010E0,1.149216816E-1,-1.039083481E0
2.339384359E0,-5.688922405E0,1.053448766E-1,-9.720458984E-1
2.341398192E0,-5.722441196E0,9.576806426E-2,-9.552865028E-1
2.343412025E0,-5.839757442E0,5.506663769E-2,-9.672574997E-1
2.345425825E0,-6.021716595E0,-1.436521020E-2,-9.552865028E-1
2.347439625E0,-6.265924931E0,-1.053448766E-1,-9.409212470E-1
2.349481658E0,-6.534075737E0,-1.795651317E-1,-8.954314590E-1
2.351523691E0,-6.816591740E0,-2.705447972E-1,-8.595184088E-1
2.353565724E0,-6.957849503E0,-3.064578176E-1,-8.188169599E-1
2.355607824E0,-7.197269440E0,-3.495534360E-1,-7.445967197E-1
2.357649957E0,-7.386411667E0,-3.639186621E-1,-7.038952708E-1
2.359692090E0,-7.463026047E0,-3.567360640E-1,-6.967126727E-1
2.361734256E0,-7.587524414E0,-3.280056417E-1,-6.991068721E-1
2.363776489E0,-7.644985199E0,-2.968810201E-1,-7.374141216E-1
2.365818755E0,-7.654561996E0,-2.849099934E-1,-7.661445141E-1
2.367861121E0,-7.616254807E0,-2.681505978E-1,-8.236053586E-1
2.369903587E0,-7.479785442E0,-2.705447972E-1,-8.858546019E-1
2.371946120E0,-7.278672218E0,-2.370259613E-1,-9.361328483E-1
2.373988753E0,-7.139808655E0,-2.178723514E-1,-9.457096457E-1
2.376031386E0,-6.773495674E0,-2.082955539E-1,-9.552865028E-1
2.378074052E0,-6.347328186E0,-2.250549644E-1,-9.528923035E-1
2.380116685E0,-6.129455566E0,-2.418143749E-1,-9.528923035E-1
2.382159318E0,-5.669768810E0,-2.418143749E-1,-9.672574997E-1
2.384201951E0,-5.147832870E0,-2.370259613E-1,-9.911994934E-1
2.386244584E0,-4.886565685E0,-2.346317619E-1,-1.005564690E0
2.388287150E0,-4.082113743E0,-1.843535304E-1,-1.060631394E0
2.390328083E0,-3.821146011E0,-1.628057212E-1,-1.074996591E0
2.392368949E0,-3.586514235E0,-1.388636976E-1,-1.108515382E0
2.394409782E0,-3.105279684E0,-1.532289088E-1,-1.189918280E0
2.396463415E0,-2.676717520E0,-2.226607651E-1,-1.316810966E0
2.398517148E0,-2.329558372E0,-3.711012602E-1,-1.465251446E0
2.400570848E0,-2.054224968E0,-6.440402865E-1,-1.572990537E0
2.402624581E0,-1.939303398E0,-8.068459630E-1,-1.628057122E0
2.404678314E0,-1.709460020E0,-1.149216771E0,-1.726219416E0
2.406732080E0,-1.438915253E0,-1.541865945E0,-1.833958507E0
2.408785846E0,-1.283292055E0,-1.731007814E0,-1.903390408E0
2.410811412E0,-9.457096457E-1,-2.066195965E0,-2.056619167E0
2.412837012E0,-5.746083856E-1,-2.336740971E0,-2.226607561E0
2.414862612E0,-3.806780577E-1,-2.454056740E0,-2.308010340E0
2.416888212E0,3.351882473E-2,-2.652775526E0,-2.489969730E0
2.418913878E0,5.051765442E-1,-2.882618904E0,-2.693476915E0
2.420939511E0,7.565677166E-1,-3.007117271E0,-2.794033289E0
2.422965111E0,1.379060149E0,-3.265691042E0,-3.007117271E0
2.424990677E0,2.173935175E0,-3.524264812E0,-3.227383852E0
2.427016243E0,3.217807055E0,-3.744531393E0,-3.442862034E0
2.429041776E0,3.864241600E0,-3.806780815E0,-3.529053211E0
2.431095542E0,6.368875980E0,-3.730166197E0,-3.878606796E0
2.433149342E0,7.393594265E0,-3.586514235E0,-4.070142746E0
2.435203175E0,9.694421768E0,-3.213018656E0,-4.537012100E0
